instant,atemp
3101,0.05251606948453951
3102,0.05251606948453951
3103,0.05251606948453951
3104,0.05251606948453951
3105,0.05251606948453951
3106,-0.03535114641724297
3107,0.05251606948453951
3108,0.1409651874783867
3109,0.1409651874783867
3110,0.1409651874783867
3111,0.1409651874783867
3112,0.1409651874783867
3113,0.2294143054722339
3114,0.2294143054722339
3115,0.2294143054722339
3116,0.3172815213740164
3117,0.3172815213740164
3118,0.2294143054722339
3119,0.2294143054722339
3120,0.2294143054722339
3121,0.2294143054722339
3122,0.1409651874783867
3123,0.1409651874783867
3124,0.1409651874783867
3125,0.1409651874783867
3126,0.1409651874783867
3127,0.1409651874783867
3128,0.1409651874783867
3129,0.1409651874783867
3130,0.1409651874783867
3131,0.2294143054722339
3132,0.4057306393678636
3133,0.4057306393678636
3134,0.5820469732634933
3135,0.6699141891652758
3136,0.6699141891652758
3137,0.7583633071591229
3138,0.8462305230609054
3139,0.7583633071591229
3140,0.3172815213740164
3141,0.3172815213740164
3142,0.3172815213740164
3143,0.2294143054722339
3144,0.2294143054722339
3145,0.3172815213740164
3146,0.2294143054722339
3147,0.1409651874783867
3148,0.1409651874783867
3149,0.05251606948453951
3150,0.05251606948453951
3151,0.05251606948453951
3152,0.05251606948453951
3153,0.1409651874783867
3154,0.1409651874783867
3155,0.3172815213740164
3156,0.6699141891652758
3157,0.7583633071591229
3158,0.8462305230609054
3159,0.8462305230609054
3160,0.9346796410547527
3161,0.9346796410547527
3162,1.1109959749503824
3163,0.5820469732634933
3164,0.4057306393678636
3165,0.4057306393678636
3166,0.4057306393678636
3167,0.4057306393678636
3168,0.4057306393678636
3169,0.3172815213740164
3170,0.3172815213740164
3171,0.3172815213740164
3172,0.3172815213740164
3173,0.3172815213740164
3174,0.2294143054722339
3175,0.2294143054722339
3176,0.1409651874783867
3177,0.1409651874783867
3178,0.1409651874783867
3179,0.1409651874783867
3180,0.2294143054722339
3181,0.2294143054722339
3182,0.3172815213740164
3183,0.3172815213740164
3184,0.3172815213740164
3185,0.6699141891652758
3186,0.7583633071591229
3187,0.7583633071591229
3188,0.7583633071591229
3189,0.6699141891652758
3190,0.6699141891652758
3191,0.4057306393678636
3192,0.2294143054722339
3193,0.2294143054722339
3194,0.2294143054722339
3195,0.2294143054722339
3196,0.2294143054722339
3197,0.1409651874783867
3198,0.1409651874783867
3199,0.1409651874783867
3200,0.1409651874783867
3201,0.1409651874783867
3202,0.2294143054722339
3203,0.3172815213740164
3204,0.3172815213740164
3205,0.2294143054722339
3206,0.2294143054722339
3207,0.3172815213740164
3208,0.3172815213740164
3209,0.4057306393678636
3210,0.5820469732634933
3211,0.6699141891652758
3212,0.6699141891652758
3213,0.6699141891652758
3214,0.3172815213740164
3215,0.3172815213740164
3216,0.1409651874783867
3217,0.1409651874783867
3218,0.1409651874783867
3219,0.1409651874783867
3220,0.05251606948453951
3221,0.05251606948453951
3222,-0.03535114641724297
3223,-0.03535114641724297
3224,-0.03535114641724297
3225,0.05251606948453951
3226,0.05251606948453951
3227,0.1409651874783867
3228,0.2294143054722339
3229,0.2294143054722339
3230,0.2294143054722339
3231,0.4057306393678636
3232,0.4057306393678636
3233,0.2294143054722339
3234,0.3172815213740164
3235,0.4057306393678636
3236,0.3172815213740164
3237,0.8462305230609054
3238,0.4057306393678636
3239,0.2294143054722339
3240,0.2294143054722339
3241,0.05251606948453951
3242,-0.03535114641724297
3243,-0.12380026441109017
3244,-0.12380026441109017
3245,-0.21166748031287264
3246,-0.21166748031287264
3247,-0.21166748031287264
3248,-0.21166748031287264
3249,-0.12380026441109017
3250,0.05251606948453951
3251,0.2294143054722339
3252,0.2294143054722339
3253,0.3172815213740164
3254,0.4057306393678636
3255,0.8462305230609054
3256,0.8462305230609054
3257,0.8462305230609054
3258,0.8462305230609054
3259,0.8462305230609054
3260,0.8462305230609054
3261,0.8462305230609054
3262,0.4057306393678636
3263,0.4057306393678636
3264,0.3172815213740164
3265,0.2294143054722339
3266,0.1409651874783867
3267,0.1409651874783867
3268,0.1409651874783867
3269,0.1409651874783867
3270,-0.03535114641724297
3271,-0.12380026441109017
3272,-0.12380026441109017
3273,0.05251606948453951
3274,0.2294143054722339
3275,0.3172815213740164
3276,0.7583633071591229
3277,0.7583633071591229
3278,0.8462305230609054
3279,0.8462305230609054
3280,0.9346796410547527
3281,1.022546856956535
3282,1.022546856956535
3283,1.022546856956535
3284,1.022546856956535
3285,0.9346796410547527
3286,0.9346796410547527
3287,0.7583633071591229
3288,0.7583633071591229
3289,0.6699141891652758
3290,0.4057306393678636
3291,0.2294143054722339
3292,0.1409651874783867
3293,0.1409651874783867
3294,0.05251606948453951
3295,0.05251606948453951
3296,0.05251606948453951
3297,0.1409651874783867
3298,0.2294143054722339
3299,0.6699141891652758
3300,0.7583633071591229
3301,0.7583633071591229
3302,1.022546856956535
3303,1.1109959749503824
3304,0.8462305230609054
3305,0.7583633071591229
3306,0.8462305230609054
3307,0.9346796410547527
3308,1.022546856956535
3309,0.8462305230609054
3310,0.8462305230609054
3311,0.7583633071591229
3312,0.6699141891652758
3313,0.49359785526964606
3314,0.4057306393678636
3315,0.3172815213740164
3316,0.3172815213740164
3317,0.3172815213740164
3318,0.2294143054722339
3319,0.2294143054722339
3320,0.2294143054722339
3321,0.2294143054722339
3322,0.3172815213740164
3323,0.4057306393678636
3324,0.4057306393678636
3325,0.8462305230609054
3326,0.9346796410547527
3327,0.9346796410547527
3328,1.1988631908521648
3329,1.1988631908521648
3330,1.1988631908521648
3331,1.1988631908521648
3332,1.1988631908521648
3333,1.1109959749503824
3334,1.1109959749503824
3335,0.5820469732634933
3336,0.5820469732634933
3337,0.4057306393678636
3338,0.49359785526964606
3339,0.2294143054722339
3340,0.2294143054722339
3341,0.2294143054722339
3342,0.4057306393678636
3343,0.4057306393678636
3344,0.4057306393678636
3345,0.4057306393678636
3346,0.6699141891652758
3347,0.5820469732634933
3348,0.7583633071591229
3349,1.022546856956535
3350,1.1109959749503824
3351,1.1988631908521648
3352,1.2873123088460119
3353,1.2873123088460119
3354,1.1988631908521648
3355,0.8462305230609054
3356,1.022546856956535
3357,1.022546856956535
3358,0.8462305230609054
3359,0.8462305230609054
3360,0.6699141891652758
3361,0.49359785526964606
3362,0.8462305230609054
3363,0.49359785526964606
3364,0.4057306393678636
3365,0.3172815213740164
3366,0.2294143054722339
3367,0.2294143054722339
3368,0.3172815213740164
3369,0.3172815213740164
3370,0.6699141891652758
3371,0.7583633071591229
3372,0.9346796410547527
3373,1.022546856956535
3374,1.1109959749503824
3375,1.1988631908521648
3376,1.1988631908521648
3377,1.1988631908521648
3378,1.2873123088460119
3379,1.1109959749503824
3380,1.1109959749503824
3381,1.1109959749503824
3382,1.022546856956535
3383,1.022546856956535
3384,0.8462305230609054
3385,0.8462305230609054
3386,0.7583633071591229
3387,0.7583633071591229
3388,0.7583633071591229
3389,0.5820469732634933
3390,0.4057306393678636
3391,0.4057306393678636
3392,0.4057306393678636
3393,0.1409651874783867
3394,0.4057306393678636
3395,0.7583633071591229
3396,1.1988631908521648
3397,1.1109959749503824
3398,1.2873123088460119
3399,1.5514958586434242
3400,1.7278121925390544
3401,1.7278121925390544
3402,1.639944976637272
3403,1.5514958586434242
3404,1.4636286427416416
3405,1.4636286427416416
3406,1.2873123088460119
3407,1.1109959749503824
3408,1.1988631908521648
3409,1.022546856956535
3410,1.022546856956535
3411,0.9346796410547527
3412,1.022546856956535
3413,0.9346796410547527
3414,0.8462305230609054
3415,0.7583633071591229
3416,0.7583633071591229
3417,0.7583633071591229
3418,0.7583633071591229
3419,0.8462305230609054
3420,1.022546856956535
3421,1.1109959749503824
3422,1.1988631908521648
3423,1.2873123088460119
3424,1.1988631908521648
3425,1.2873123088460119
3426,1.3751795247477945
3427,1.2873123088460119
3428,1.1988631908521648
3429,1.1988631908521648
3430,0.5820469732634933
3431,0.6699141891652758
3432,0.49359785526964606
3433,0.5820469732634933
3434,0.4057306393678636
3435,0.4057306393678636
3436,0.4057306393678636
3437,0.3172815213740164
3438,0.3172815213740164
3439,0.3172815213740164
3440,0.3172815213740164
3441,0.4057306393678636
3442,0.49359785526964606
3443,0.6699141891652758
3444,0.7583633071591229
3445,1.022546856956535
3446,1.022546856956535
3447,1.1109959749503824
3448,1.1988631908521648
3449,1.1988631908521648
3450,1.1988631908521648
3451,1.2873123088460119
3452,1.1988631908521648
3453,1.1988631908521648
3454,1.022546856956535
3455,1.022546856956535
3456,0.8462305230609054
3457,0.7583633071591229
3458,0.5820469732634933
3459,0.5820469732634933
3460,0.49359785526964606
3461,0.49359785526964606
3462,0.49359785526964606
3463,0.4057306393678636
3464,0.2294143054722339
3465,0.49359785526964606
3466,0.49359785526964606
3467,0.49359785526964606
3468,0.4057306393678636
3469,0.7583633071591229
3470,0.7583633071591229
3471,1.1109959749503824
3472,1.1988631908521648
3473,1.2873123088460119
3474,1.2873123088460119
3475,1.2873123088460119
3476,1.2873123088460119
3477,1.2873123088460119
3478,1.2873123088460119
3479,1.1109959749503824
3480,0.9346796410547527
3481,0.6699141891652758
3482,0.6699141891652758
3483,0.49359785526964606
3484,0.49359785526964606
3485,0.49359785526964606
3486,0.49359785526964606
3487,0.4057306393678636
3488,0.4057306393678636
3489,0.49359785526964606
3490,0.49359785526964606
3491,0.6699141891652758
3492,1.2873123088460119
3493,1.639944976637272
3494,1.7278121925390544
3495,1.904128526434684
3496,1.8162613105329017
3497,1.904128526434684
3498,1.904128526434684
3499,1.8162613105329017
3500,1.8162613105329017
3501,1.8162613105329017
3502,0.1409651874783867
3503,1.3751795247477945
3504,1.2873123088460119
3505,1.2873123088460119
3506,1.1109959749503824
3507,1.1109959749503824
3508,0.9346796410547527
3509,0.6699141891652758
3510,0.49359785526964606
3511,0.7583633071591229
3512,0.7583633071591229
3513,0.9346796410547527
3514,1.2873123088460119
3515,1.5514958586434242
3516,1.639944976637272
3517,1.8162613105329017
3518,1.904128526434684
3519,1.904128526434684
3520,2.0804448603303136
3521,1.9925776444285312
3522,1.9925776444285312
3523,2.0804448603303136
3524,1.904128526434684
3525,1.904128526434684
3526,1.5514958586434242
3527,1.5514958586434242
3528,1.4636286427416416
3529,1.2873123088460119
3530,1.2873123088460119
3531,1.1109959749503824
3532,1.1109959749503824
3533,1.1109959749503824
3534,0.9346796410547527
3535,0.9346796410547527
3536,0.6699141891652758
3537,0.9346796410547527
3538,1.1109959749503824
3539,1.2873123088460119
3540,1.3751795247477945
3541,1.5514958586434242
3542,1.904128526434684
3543,2.0804448603303136
3544,1.9925776444285312
3545,1.9925776444285312
3546,2.0804448603303136
3547,1.904128526434684
3548,1.904128526434684
3549,1.8162613105329017
3550,1.3751795247477945
3551,1.3751795247477945
3552,1.2873123088460119
3553,1.2873123088460119
3554,1.1109959749503824
3555,1.022546856956535
3556,1.022546856956535
3557,0.9346796410547527
3558,0.8462305230609054
3559,0.8462305230609054
3560,0.8462305230609054
3561,0.8462305230609054
3562,0.9346796410547527
3563,0.9346796410547527
3564,0.9346796410547527
3565,1.022546856956535
3566,1.022546856956535
3567,1.1109959749503824
3568,1.1988631908521648
3569,1.1109959749503824
3570,1.1988631908521648
3571,1.1988631908521648
3572,1.022546856956535
3573,1.022546856956535
3574,0.9346796410547527
3575,0.9346796410547527
3576,0.8462305230609054
3577,0.8462305230609054
3578,0.8462305230609054
3579,0.8462305230609054
3580,0.8462305230609054
3581,0.3172815213740164
3582,0.2294143054722339
3583,0.1409651874783867
3584,0.1409651874783867
3585,0.2294143054722339
3586,0.2294143054722339
3587,0.3172815213740164
3588,0.4057306393678636
3589,0.8462305230609054
3590,0.8462305230609054
3591,0.8462305230609054
3592,0.8462305230609054
3593,0.9346796410547527
3594,0.9346796410547527
3595,0.9346796410547527
3596,0.9346796410547527
3597,0.9346796410547527
3598,0.8462305230609054
3599,0.8462305230609054
3600,0.8462305230609054
3601,0.8462305230609054
3602,0.4057306393678636
3603,0.3172815213740164
3604,0.2294143054722339
3605,0.2294143054722339
3606,0.1409651874783867
3607,0.1409651874783867
3608,0.05251606948453951
3609,0.2294143054722339
3610,0.3172815213740164
3611,0.8462305230609054
3612,0.8462305230609054
3613,0.8462305230609054
3614,0.8462305230609054
3615,0.9346796410547527
3616,1.022546856956535
3617,1.022546856956535
3618,1.022546856956535
3619,1.022546856956535
3620,1.022546856956535
3621,1.022546856956535
3622,0.9346796410547527
3623,1.022546856956535
3624,0.8462305230609054
3625,0.8462305230609054
3626,0.8462305230609054
3627,0.8462305230609054
3628,0.8462305230609054
3629,0.8462305230609054
3630,0.7583633071591229
3631,0.7583633071591229
3632,0.7583633071591229
3633,0.7583633071591229
3634,0.6699141891652758
3635,0.6699141891652758
3636,0.5820469732634933
3637,0.6699141891652758
3638,0.7583633071591229
3639,0.7583633071591229
3640,0.8462305230609054
3641,1.022546856956535
3642,1.022546856956535
3643,1.1109959749503824
3644,1.1109959749503824
3645,1.022546856956535
3646,0.9346796410547527
3647,0.8462305230609054
3648,0.7583633071591229
3649,0.6699141891652758
3650,0.6699141891652758
3651,0.6699141891652758
3652,0.49359785526964606
3653,0.4057306393678636
3654,0.4057306393678636
3655,0.3172815213740164
3656,0.3172815213740164
3657,0.4057306393678636
3658,0.6699141891652758
3659,0.7583633071591229
3660,1.022546856956535
3661,1.1109959749503824
3662,1.1109959749503824
3663,1.1109959749503824
3664,1.1988631908521648
3665,1.1988631908521648
3666,1.2873123088460119
3667,1.1109959749503824
3668,1.1988631908521648
3669,1.1109959749503824
3670,1.1109959749503824
3671,0.9346796410547527
3672,0.8462305230609054
3673,0.8462305230609054
3674,0.7583633071591229
3675,0.7583633071591229
3676,0.7583633071591229
3677,0.6699141891652758
3678,0.6699141891652758
3679,0.4057306393678636
3680,0.4057306393678636
3681,0.5820469732634933
3682,0.7583633071591229
3683,0.9346796410547527
3684,1.1109959749503824
3685,1.1988631908521648
3686,1.2873123088460119
3687,1.4636286427416416
3688,1.4636286427416416
3689,1.4636286427416416
3690,1.5514958586434242
3691,1.3751795247477945
3692,1.4636286427416416
3693,1.2873123088460119
3694,1.1988631908521648
3695,1.1988631908521648
3696,1.1988631908521648
3697,1.022546856956535
3698,0.9346796410547527
3699,0.6699141891652758
3700,0.7583633071591229
3701,0.5820469732634933
3702,0.5820469732634933
3703,0.5820469732634933
3704,0.49359785526964606
3705,0.5820469732634933
3706,0.8462305230609054
3707,1.3751795247477945
3708,1.3751795247477945
3709,1.5514958586434242
3710,1.639944976637272
3711,1.9925776444285312
3712,2.168893978324161
3713,2.3452103122197907
3714,2.3452103122197907
3715,2.3452103122197907
3716,2.168893978324161
3717,1.9925776444285312
3718,1.904128526434684
3719,1.8162613105329017
3720,1.904128526434684
3721,1.5514958586434242
3722,1.5514958586434242
3723,1.3751795247477945
3724,1.3751795247477945
3725,1.3751795247477945
3726,1.3751795247477945
3727,1.2873123088460119
3728,1.1109959749503824
3729,1.3751795247477945
3730,1.2873123088460119
3731,1.4636286427416416
3732,1.8162613105329017
3733,1.9925776444285312
3734,2.168893978324161
3735,2.168893978324161
3736,1.9925776444285312
3737,2.3452103122197907
3738,2.0804448603303136
3739,2.0804448603303136
3740,1.9925776444285312
3741,1.904128526434684
3742,1.5514958586434242
3743,1.4636286427416416
3744,1.2873123088460119
3745,1.1988631908521648
3746,1.2873123088460119
3747,1.022546856956535
3748,1.022546856956535
3749,0.9346796410547527
3750,0.9346796410547527
3751,0.7583633071591229
3752,0.7583633071591229
3753,0.7583633071591229
3754,1.1988631908521648
3755,1.1988631908521648
3756,1.2873123088460119
3757,1.3751795247477945
3758,1.639944976637272
3759,1.639944976637272
3760,1.639944976637272
3761,1.7278121925390544
3762,1.639944976637272
3763,1.8162613105329017
3764,1.7278121925390544
3765,1.7278121925390544
3766,1.5514958586434242
3767,1.3751795247477945
3768,1.4636286427416416
3769,1.2873123088460119
3770,1.2873123088460119
3771,1.1109959749503824
3772,1.1109959749503824
3773,1.1109959749503824
3774,0.9346796410547527
3775,0.9346796410547527
3776,0.9346796410547527
3777,1.022546856956535
3778,1.1109959749503824
3779,1.1988631908521648
3780,1.1988631908521648
3781,1.1988631908521648
3782,1.3751795247477945
3783,1.639944976637272
3784,1.639944976637272
3785,1.7278121925390544
3786,1.7278121925390544
3787,1.4636286427416416
3788,1.1988631908521648
3789,1.1988631908521648
3790,1.022546856956535
3791,0.9346796410547527
3792,0.8462305230609054
3793,0.7583633071591229
3794,0.8462305230609054
3795,0.7583633071591229
3796,0.5820469732634933
3797,0.5820469732634933
3798,0.5820469732634933
3799,0.49359785526964606
3800,0.49359785526964606
3801,0.49359785526964606
3802,0.6699141891652758
3803,1.1109959749503824
3804,1.1988631908521648
3805,1.3751795247477945
3806,1.4636286427416416
3807,1.639944976637272
3808,1.5514958586434242
3809,1.8162613105329017
3810,1.7278121925390544
3811,0.9346796410547527
3812,0.9346796410547527
3813,1.1109959749503824
3814,1.1109959749503824
3815,0.7583633071591229
3816,0.7583633071591229
3817,0.5820469732634933
3818,0.6699141891652758
3819,0.6699141891652758
3820,0.7583633071591229
3821,0.6699141891652758
3822,0.7583633071591229
3823,0.3172815213740164
3824,0.2294143054722339
3825,0.2294143054722339
3826,0.3172815213740164
3827,0.4057306393678636
3828,0.8462305230609054
3829,0.8462305230609054
3830,0.8462305230609054
3831,0.8462305230609054
3832,0.9346796410547527
3833,0.9346796410547527
3834,0.9346796410547527
3835,0.9346796410547527
3836,0.9346796410547527
3837,0.9346796410547527
3838,0.8462305230609054
3839,0.8462305230609054
3840,0.8462305230609054
3841,0.8462305230609054
3842,0.8462305230609054
3843,0.8462305230609054
3844,0.8462305230609054
3845,0.8462305230609054
3846,0.4057306393678636
3847,0.2294143054722339
3848,0.2294143054722339
3849,0.2294143054722339
3850,0.3172815213740164
3851,0.4057306393678636
3852,0.8462305230609054
3853,0.8462305230609054
3854,0.8462305230609054
3855,0.8462305230609054
3856,0.8462305230609054
3857,0.8462305230609054
3858,0.8462305230609054
3859,0.9346796410547527
3860,0.8462305230609054
3861,0.8462305230609054
3862,0.8462305230609054
3863,0.8462305230609054
3864,0.8462305230609054
3865,0.4057306393678636
3866,0.3172815213740164
3867,0.3172815213740164
3868,0.2294143054722339
3869,0.1409651874783867
3870,0.05251606948453951
3871,0.05251606948453951
3872,-0.03535114641724297
3873,0.05251606948453951
3874,0.2294143054722339
3875,0.4057306393678636
3876,0.8462305230609054
3877,0.8462305230609054
3878,0.9346796410547527
3879,0.9346796410547527
3880,1.022546856956535
3881,1.022546856956535
3882,1.1109959749503824
3883,1.1109959749503824
3884,1.022546856956535
3885,1.022546856956535
3886,0.9346796410547527
3887,0.8462305230609054
3888,0.8462305230609054
3889,0.8462305230609054
3890,0.8462305230609054
3891,0.8462305230609054
3892,0.4057306393678636
3893,0.8462305230609054
3894,0.3172815213740164
3895,0.3172815213740164
3896,0.7583633071591229
3897,0.4057306393678636
3898,0.3172815213740164
3899,0.6699141891652758
3900,0.7583633071591229
3901,0.8462305230609054
3902,0.9346796410547527
3903,1.1109959749503824
3904,1.1109959749503824
3905,1.1109959749503824
3906,1.022546856956535
3907,0.8462305230609054
3908,0.6699141891652758
3909,0.5820469732634933
3910,0.5820469732634933
3911,0.5820469732634933
3912,0.5820469732634933
3913,0.5820469732634933
3914,0.49359785526964606
3915,0.3172815213740164
3916,0.3172815213740164
3917,0.3172815213740164
3918,0.3172815213740164
3919,0.2294143054722339
3920,0.2294143054722339
3921,0.3172815213740164
3922,0.49359785526964606
3923,0.49359785526964606
3924,1.022546856956535
3925,1.022546856956535
3926,0.9346796410547527
3927,1.022546856956535
3928,1.1988631908521648
3929,1.2873123088460119
3930,1.2873123088460119
3931,1.1988631908521648
3932,1.1988631908521648
3933,1.1988631908521648
3934,0.5820469732634933
3935,0.6699141891652758
3936,0.6699141891652758
3937,0.49359785526964606
3938,0.5820469732634933
3939,0.49359785526964606
3940,0.5820469732634933
3941,0.4057306393678636
3942,0.4057306393678636
3943,0.4057306393678636
3944,0.5820469732634933
3945,0.5820469732634933
3946,0.6699141891652758
3947,0.7583633071591229
3948,1.022546856956535
3949,1.1988631908521648
3950,1.1988631908521648
3951,1.2873123088460119
3952,1.2873123088460119
3953,1.4636286427416416
3954,1.639944976637272
3955,1.2873123088460119
3956,1.1988631908521648
3957,1.1988631908521648
3958,1.1109959749503824
3959,1.1109959749503824
3960,1.1988631908521648
3961,1.1988631908521648
3962,1.1988631908521648
3963,1.022546856956535
3964,1.022546856956535
3965,0.9346796410547527
3966,0.7583633071591229
3967,0.8462305230609054
3968,0.7583633071591229
3969,0.7583633071591229
3970,0.7583633071591229
3971,0.9346796410547527
3972,0.9346796410547527
3973,1.022546856956535
3974,1.1109959749503824
3975,1.1988631908521648
3976,1.1109959749503824
3977,1.1988631908521648
3978,1.1988631908521648
3979,1.1988631908521648
3980,1.1109959749503824
3981,1.1988631908521648
3982,1.1988631908521648
3983,1.022546856956535
3984,0.9346796410547527
3985,0.7583633071591229
3986,0.7583633071591229
3987,0.7583633071591229
3988,0.5820469732634933
3989,0.5820469732634933
3990,0.5820469732634933
3991,0.49359785526964606
3992,0.5820469732634933
3993,0.5820469732634933
3994,0.3172815213740164
3995,0.3172815213740164
3996,0.5820469732634933
3997,0.5820469732634933
3998,0.5820469732634933
3999,0.7583633071591229
4000,0.7583633071591229
4001,0.8462305230609054
4002,0.8462305230609054
4003,1.022546856956535
4004,1.022546856956535
4005,1.022546856956535
4006,0.8462305230609054
4007,0.8462305230609054
4008,0.7583633071591229
4009,0.7583633071591229
4010,0.6699141891652758
4011,0.6699141891652758
4012,0.6699141891652758
4013,0.5820469732634933
4014,0.5820469732634933
4015,0.4057306393678636
4016,0.4057306393678636
4017,0.4057306393678636
4018,0.2294143054722339
4019,0.49359785526964606
4020,0.49359785526964606
4021,0.5820469732634933
4022,0.7583633071591229
4023,1.1109959749503824
4024,1.2873123088460119
4025,1.3751795247477945
4026,1.5514958586434242
4027,1.7278121925390544
4028,1.639944976637272
4029,1.4636286427416416
4030,1.3751795247477945
4031,1.2873123088460119
4032,1.2873123088460119
4033,1.1109959749503824
4034,1.1109959749503824
4035,0.7583633071591229
4036,0.7583633071591229
4037,0.7583633071591229
4038,0.7583633071591229
4039,0.5820469732634933
4040,0.5820469732634933
4041,0.7583633071591229
4042,1.1109959749503824
4043,1.2873123088460119
4044,1.2873123088460119
4045,1.2873123088460119
4046,1.2873123088460119
4047,1.7278121925390544
4048,1.8162613105329017
4049,1.7278121925390544
4050,1.8162613105329017
4051,1.904128526434684
4052,1.639944976637272
4053,1.7278121925390544
4054,1.5514958586434242
4055,1.3751795247477945
4056,1.3751795247477945
4057,1.2873123088460119
4058,1.2873123088460119
4059,1.2873123088460119
4060,1.2873123088460119
4061,1.2873123088460119
4062,1.2873123088460119
4063,1.1109959749503824
4064,1.2873123088460119
4065,1.2873123088460119
4066,1.2873123088460119
4067,1.2873123088460119
4068,1.2873123088460119
4069,1.4636286427416416
4070,1.4636286427416416
4071,1.4636286427416416
4072,1.3751795247477945
4073,1.4636286427416416
4074,1.2873123088460119
4075,1.1988631908521648
4076,1.1988631908521648
4077,1.1988631908521648
4078,1.1988631908521648
4079,1.1109959749503824
4080,1.1109959749503824
4081,1.1109959749503824
4082,1.1109959749503824
4083,0.9346796410547527
4084,0.7583633071591229
4085,0.7583633071591229
4086,0.7583633071591229
4087,0.7583633071591229
4088,0.5820469732634933
4089,0.7583633071591229
4090,0.7583633071591229
4091,1.1109959749503824
4092,1.1988631908521648
4093,1.4636286427416416
4094,1.3751795247477945
4095,1.3751795247477945
4096,1.3751795247477945
4097,1.2873123088460119
4098,1.4636286427416416
4099,1.2873123088460119
4100,1.1109959749503824
4101,1.1109959749503824
4102,1.022546856956535
4103,1.022546856956535
4104,1.022546856956535
4105,1.022546856956535
4106,0.9346796410547527
4107,0.9346796410547527
4108,0.8462305230609054
4109,0.8462305230609054
4110,0.8462305230609054
4111,0.8462305230609054
4112,0.7583633071591229
4113,0.8462305230609054
4114,0.8462305230609054
4115,1.022546856956535
4116,1.022546856956535
4117,1.022546856956535
4118,1.1109959749503824
4119,1.022546856956535
4120,1.022546856956535
4121,1.1109959749503824
4122,1.1109959749503824
4123,1.1988631908521648
4124,1.1109959749503824
4125,1.022546856956535
4126,1.1109959749503824
4127,1.022546856956535
4128,0.9346796410547527
4129,0.9346796410547527
4130,0.8462305230609054
4131,0.8462305230609054
4132,0.8462305230609054
4133,0.8462305230609054
4134,0.7583633071591229
4135,0.7583633071591229
4136,0.7583633071591229
4137,0.7583633071591229
4138,0.7583633071591229
4139,0.8462305230609054
4140,0.8462305230609054
4141,1.1109959749503824
4142,1.022546856956535
4143,1.022546856956535
4144,1.022546856956535
4145,1.022546856956535
4146,1.022546856956535
4147,1.1109959749503824
4148,1.022546856956535
4149,1.022546856956535
4150,1.1109959749503824
4151,1.022546856956535
4152,1.022546856956535
4153,1.022546856956535
4154,1.022546856956535
4155,0.7583633071591229
4156,0.6699141891652758
4157,0.6699141891652758
4158,0.6699141891652758
4159,0.49359785526964606
4160,0.5820469732634933
4161,0.6699141891652758
4162,0.7583633071591229
4163,0.8462305230609054
4164,1.1109959749503824
4165,1.1109959749503824
4166,1.022546856956535
4167,1.1109959749503824
4168,1.1109959749503824
4169,1.1109959749503824
4170,1.1988631908521648
4171,1.1988631908521648
4172,1.1988631908521648
4173,1.1109959749503824
4174,1.1988631908521648
4175,1.022546856956535
4176,1.022546856956535
4177,0.9346796410547527
4178,0.9346796410547527
4179,0.7583633071591229
4180,0.8462305230609054
4181,0.8462305230609054
4182,0.8462305230609054
4183,0.8462305230609054
4184,0.7583633071591229
4185,0.7583633071591229
4186,0.9346796410547527
4187,1.1109959749503824
4188,1.2873123088460119
4189,1.5514958586434242
4190,1.639944976637272
4191,1.7278121925390544
4192,1.639944976637272
4193,1.8162613105329017
4194,1.8162613105329017
4195,1.904128526434684
4196,1.8162613105329017
4197,1.639944976637272
4198,1.1988631908521648
4199,1.1988631908521648
4200,1.2873123088460119
4201,1.022546856956535
4202,1.022546856956535
4203,0.9346796410547527
4204,0.9346796410547527
4205,0.7583633071591229
4206,0.7583633071591229
4207,0.7583633071591229
4208,0.5820469732634933
4209,0.8462305230609054
4210,1.022546856956535
4211,1.022546856956535
4212,1.022546856956535
4213,1.1109959749503824
4214,1.1109959749503824
4215,1.1109959749503824
4216,1.2873123088460119
4217,1.2873123088460119
4218,1.3751795247477945
4219,1.3751795247477945
4220,1.3751795247477945
4221,1.2873123088460119
4222,1.1109959749503824
4223,1.022546856956535
4224,1.022546856956535
4225,0.9346796410547527
4226,0.9346796410547527
4227,0.8462305230609054
4228,0.8462305230609054
4229,0.8462305230609054
4230,0.7583633071591229
4231,0.4057306393678636
4232,0.4057306393678636
4233,0.7583633071591229
4234,0.7583633071591229
4235,0.9346796410547527
4236,0.9346796410547527
4237,1.022546856956535
4238,1.022546856956535
4239,1.1109959749503824
4240,1.1109959749503824
4241,1.1988631908521648
4242,1.1109959749503824
4243,1.2873123088460119
4244,1.1988631908521648
4245,1.1109959749503824
4246,1.022546856956535
4247,1.022546856956535
4248,1.022546856956535
4249,0.9346796410547527
4250,0.8462305230609054
4251,0.8462305230609054
4252,0.8462305230609054
4253,0.7583633071591229
4254,0.8462305230609054
4255,0.8462305230609054
4256,0.7583633071591229
4257,0.7583633071591229
4258,0.8462305230609054
4259,0.9346796410547527
4260,1.022546856956535
4261,1.1109959749503824
4262,1.2873123088460119
4263,1.2873123088460119
4264,1.1988631908521648
4265,1.2873123088460119
4266,1.2873123088460119
4267,1.2873123088460119
4268,1.2873123088460119
4269,1.1988631908521648
4270,1.1109959749503824
4271,1.022546856956535
4272,0.9346796410547527
4273,0.9346796410547527
4274,0.9346796410547527
4275,0.9346796410547527
