instant,windspeed
4171,-0.6996685170939712
4172,-0.4560855162475286
4173,-1.5538438052971002
4174,0.03189787806564658
4175,-0.6996685170939712
4176,-1.5538438052971002
4177,-1.5538438052971002
4178,-1.5538438052971002
4179,-0.4560855162475286
4180,-1.5538438052971002
4181,-1.5538438052971002
4182,-1.5538438052971002
4183,-1.5538438052971002
4184,-1.5538438052971002
4185,-0.2116851227807959
4186,0.03189787806564658
4187,-0.2116851227807959
4188,-1.5538438052971002
4189,-0.2116851227807959
4190,-1.5538438052971002
4191,0.27629827153237907
4192,-1.5538438052971002
4193,0.27629827153237907
4194,-1.5538438052971002
4195,0.7642816658455545
4196,0.7642816658455545
4197,0.8860731662687755
4198,2.22823184878508
4199,-1.5538438052971002
4200,0.7642816658455545
4201,0.8860731662687755
4202,0.7642816658455545
4203,0.7642816658455545
4204,0.8860731662687755
4205,0.27629827153237907
4206,-0.6996685170939712
4207,-0.6996685170939712
4208,0.03189787806564658
4209,0.8860731662687755
4210,0.27629827153237907
4211,0.7642816658455545
4212,1.6184569540486833
4213,0.7642816658455545
4214,0.27629827153237907
4215,0.5198812723788215
4216,1.1304735597355084
4217,0.03189787806564658
4218,-0.2116851227807959
4219,1.8620399548951259
4220,1.8620399548951259
4221,0.8860731662687755
4222,1.6184569540486833
4223,0.8860731662687755
4224,0.27629827153237907
4225,0.03189787806564658
4226,0.03189787806564658
4227,-0.2116851227807959
4228,-0.4560855162475286
4229,-0.4560855162475286
4230,-0.2116851227807959
4231,-0.4560855162475286
4232,0.5198812723788215
4233,0.5198812723788215
4234,0.27629827153237907
4235,0.27629827153237907
4236,0.27629827153237907
4237,0.03189787806564658
4238,-0.4560855162475286
4239,-0.2116851227807959
4240,0.03189787806564658
4241,0.03189787806564658
4242,0.5198812723788215
4243,-0.4560855162475286
4244,1.3740565605819508
4245,0.5198812723788215
4246,0.03189787806564658
4247,0.03189787806564658
4248,-0.6996685170939712
4249,-0.2116851227807959
4250,-1.5538438052971002
4251,-1.5538438052971002
4252,-1.5538438052971002
4253,-1.5538438052971002
4254,-1.5538438052971002
4255,-1.5538438052971002
4256,-0.4560855162475286
4257,-0.4560855162475286
4258,-0.6996685170939712
4259,-0.2116851227807959
4260,-0.2116851227807959
4261,-0.2116851227807959
4262,-1.5538438052971002
4263,-1.5538438052971002
4264,-1.5538438052971002
4265,0.03189787806564658
4266,0.5198812723788215
4267,-1.5538438052971002
4268,0.03189787806564658
4269,0.5198812723788215
4270,0.03189787806564658
4271,0.27629827153237907
4272,0.03189787806564658
4273,-1.5538438052971002
4274,-0.8214600175171924
4275,-0.8214600175171924
4276,-1.5538438052971002
4277,-1.5538438052971002
4278,-1.5538438052971002
4279,-1.5538438052971002
4280,-0.6996685170939712
4281,-0.6996685170939712
4282,-1.5538438052971002
4283,-1.5538438052971002
4284,-0.8214600175171924
4285,-1.5538438052971002
4286,-0.8214600175171924
4287,-0.4560855162475286
4288,-0.6996685170939712
4289,-1.5538438052971002
4290,-0.2116851227807959
4291,0.27629827153237907
4292,0.27629827153237907
4293,0.7642816658455545
4294,0.27629827153237907
4295,0.7642816658455545
4296,0.03189787806564658
4297,-0.2116851227807959
4298,0.7642816658455545
4299,0.27629827153237907
4300,-0.2116851227807959
4301,0.03189787806564658
4302,-0.8214600175171924
4303,-0.8214600175171924
4304,0.03189787806564658
4305,-0.8214600175171924
4306,0.03189787806564658
4307,0.27629827153237907
4308,0.5198812723788215
4309,-0.2116851227807959
4310,-0.6996685170939712
4311,-0.6996685170939712
4312,0.27629827153237907
4313,0.5198812723788215
4314,0.8860731662687755
4315,0.8860731662687755
4316,5.399715215510573
4317,5.399715215510573
4318,0.03189787806564658
4319,-1.5538438052971002
4320,-0.2116851227807959
4321,-0.6996685170939712
4322,-0.2116851227807959
4323,-0.4560855162475286
4324,-0.8214600175171924
4325,-1.5538438052971002
4326,-1.5538438052971002
4327,-0.8214600175171924
4328,-0.4560855162475286
4329,-0.2116851227807959
4330,-0.4560855162475286
4331,-0.6996685170939712
4332,-0.8214600175171924
4333,-0.8214600175171924
4334,-0.8214600175171924
4335,-1.5538438052971002
4336,-1.5538438052971002
4337,-1.5538438052971002
4338,-0.8214600175171924
4339,-1.5538438052971002
4340,-1.5538438052971002
4341,-0.4560855162475286
4342,-0.2116851227807959
4343,-0.6996685170939712
4344,-0.6996685170939712
4345,-0.4560855162475286
4346,-0.6996685170939712
4347,-0.2116851227807959
4348,-0.6996685170939712
4349,-0.8214600175171924
4350,0.27629827153237907
4351,-0.2116851227807959
4352,-1.5538438052971002
4353,-0.8214600175171924
4354,-0.8214600175171924
4355,-0.4560855162475286
4356,-0.4560855162475286
4357,-0.6996685170939712
4358,-0.6996685170939712
4359,-0.6996685170939712
4360,-0.6996685170939712
4361,-0.2116851227807959
4362,-1.5538438052971002
4363,-0.6996685170939712
4364,-0.6996685170939712
4365,-0.2116851227807959
4366,-0.4560855162475286
4367,-0.6996685170939712
4368,0.5198812723788215
4369,0.27629827153237907
4370,-0.2116851227807959
4371,0.03189787806564658
4372,-0.4560855162475286
4373,-0.8214600175171924
4374,-1.5538438052971002
4375,-0.8214600175171924
4376,-0.8214600175171924
4377,-0.8214600175171924
4378,-1.5538438052971002
4379,-0.6996685170939712
4380,0.03189787806564658
4381,-0.8214600175171924
4382,-1.5538438052971002
4383,-0.8214600175171924
4384,-0.6996685170939712
4385,0.7642816658455545
4386,0.7642816658455545
4387,0.5198812723788215
4388,0.27629827153237907
4389,0.03189787806564658
4390,0.27629827153237907
4391,0.5198812723788215
4392,0.03189787806564658
4393,0.03189787806564658
4394,0.27629827153237907
4395,-0.4560855162475286
4396,0.03189787806564658
4397,0.03189787806564658
4398,-0.6996685170939712
4399,-0.6996685170939712
4400,-0.6996685170939712
4401,-0.4560855162475286
4402,-0.6996685170939712
4403,0.03189787806564658
4404,-0.2116851227807959
4405,-1.5538438052971002
4406,-0.4560855162475286
4407,-1.5538438052971002
4408,-1.5538438052971002
4409,0.5198812723788215
4410,0.5198812723788215
4411,0.27629827153237907
4412,0.5198812723788215
4413,0.8860731662687755
4414,0.7642816658455545
4415,1.3740565605819508
4416,-0.2116851227807959
4417,-0.2116851227807959
4418,-1.5538438052971002
4419,-0.6996685170939712
4420,-1.5538438052971002
4421,-0.2116851227807959
4422,-0.6996685170939712
4423,0.5198812723788215
4424,0.5198812723788215
4425,-0.6996685170939712
4426,0.03189787806564658
4427,0.5198812723788215
4428,0.8860731662687755
4429,1.3740565605819508
4430,0.5198812723788215
4431,0.7642816658455545
4432,0.7642816658455545
4433,1.3740565605819508
4434,1.3740565605819508
4435,2.1064403483618586
4436,2.1064403483618586
4437,-0.8214600175171924
4438,-0.8214600175171924
4439,-0.2116851227807959
4440,0.5198812723788215
4441,0.03189787806564658
4442,-0.8214600175171924
4443,-0.4560855162475286
4444,-0.6996685170939712
4445,-0.2116851227807959
4446,-0.4560855162475286
4447,0.27629827153237907
4448,-0.2116851227807959
4449,0.03189787806564658
4450,0.03189787806564658
4451,0.5198812723788215
4452,0.7642816658455545
4453,-0.2116851227807959
4454,0.8860731662687755
4455,0.5198812723788215
4456,0.27629827153237907
4457,-0.4560855162475286
4458,-0.8214600175171924
4459,-1.5538438052971002
4460,-1.5538438052971002
4461,-0.6996685170939712
4462,-0.2116851227807959
4463,0.27629827153237907
4464,-0.2116851227807959
4465,-0.2116851227807959
4466,0.03189787806564658
4467,-0.2116851227807959
4468,-0.4560855162475286
4469,-0.8214600175171924
4470,-0.8214600175171924
4471,-0.8214600175171924
4472,-1.5538438052971002
4473,-0.8214600175171924
4474,-0.8214600175171924
4475,-1.5538438052971002
4476,-0.8214600175171924
4477,-0.4560855162475286
4478,0.03189787806564658
4479,0.7642816658455545
4480,0.8860731662687755
4481,1.1304735597355084
4482,0.7642816658455545
4483,0.7642816658455545
4484,0.27629827153237907
4485,0.7642816658455545
4486,1.1304735597355084
4487,0.03189787806564658
4488,0.5198812723788215
4489,0.27629827153237907
4490,0.5198812723788215
4491,0.03189787806564658
4492,0.7642816658455545
4493,0.27629827153237907
4494,-0.2116851227807959
4495,0.27629827153237907
4496,-0.4560855162475286
4497,0.03189787806564658
4498,0.5198812723788215
4499,0.7642816658455545
4500,0.8860731662687755
4501,1.3740565605819508
4502,0.8860731662687755
4503,0.7642816658455545
4504,0.5198812723788215
4505,0.7642816658455545
4506,1.8620399548951259
4507,1.6184569540486833
4508,1.8620399548951259
4509,1.6184569540486833
4510,1.1304735597355084
4511,1.8620399548951259
4512,1.8620399548951259
4513,-0.4560855162475286
4514,-0.4560855162475286
4515,-0.4560855162475286
4516,-0.8214600175171924
4517,-0.6996685170939712
4518,-1.5538438052971002
4519,-0.2116851227807959
4520,-0.8214600175171924
4521,0.27629827153237907
4522,0.03189787806564658
4523,0.27629827153237907
4524,2.471814849631522
4525,-0.2116851227807959
4526,-0.2116851227807959
4527,0.8860731662687755
4528,0.27629827153237907
4529,0.8860731662687755
4530,1.3740565605819508
4531,0.7642816658455545
4532,0.7642816658455545
4533,0.8860731662687755
4534,0.7642816658455545
4535,0.03189787806564658
4536,-0.6996685170939712
4537,-0.4560855162475286
4538,-1.5538438052971002
4539,-1.5538438052971002
4540,-1.5538438052971002
4541,-1.5538438052971002
4542,0.03189787806564658
4543,0.5198812723788215
4544,0.03189787806564658
4545,-0.2116851227807959
4546,0.5198812723788215
4547,0.5198812723788215
4548,0.03189787806564658
4549,0.03189787806564658
4550,-0.2116851227807959
4551,0.7642816658455545
4552,-0.4560855162475286
4553,-0.4560855162475286
4554,-0.4560855162475286
4555,-1.5538438052971002
4556,-1.5538438052971002
4557,-0.4560855162475286
4558,-0.6996685170939712
4559,-0.2116851227807959
4560,-0.6996685170939712
4561,0.03189787806564658
4562,0.5198812723788215
4563,0.8860731662687755
4564,0.5198812723788215
4565,0.8860731662687755
4566,0.8860731662687755
4567,0.5198812723788215
4568,0.27629827153237907
4569,0.27629827153237907
4570,0.5198812723788215
4571,1.3740565605819508
4572,0.7642816658455545
4573,0.5198812723788215
4574,0.27629827153237907
4575,0.5198812723788215
4576,1.1304735597355084
4577,0.7642816658455545
4578,0.8860731662687755
4579,-0.4560855162475286
4580,-0.4560855162475286
4581,0.03189787806564658
4582,0.27629827153237907
4583,0.27629827153237907
4584,-0.4560855162475286
4585,-0.8214600175171924
4586,0.5198812723788215
4587,0.27629827153237907
4588,0.03189787806564658
4589,-0.2116851227807959
4590,0.03189787806564658
4591,-0.2116851227807959
4592,-0.4560855162475286
4593,-0.6996685170939712
4594,-0.6996685170939712
4595,0.5198812723788215
4596,0.03189787806564658
4597,-0.2116851227807959
4598,-0.4560855162475286
4599,0.03189787806564658
4600,0.03189787806564658
4601,0.03189787806564658
4602,-0.2116851227807959
4603,0.03189787806564658
4604,0.5198812723788215
4605,0.27629827153237907
4606,0.27629827153237907
4607,0.27629827153237907
4608,-0.6996685170939712
4609,0.27629827153237907
4610,-0.2116851227807959
4611,0.03189787806564658
4612,-0.6996685170939712
4613,-0.4560855162475286
4614,-0.4560855162475286
4615,-0.8214600175171924
4616,-0.8214600175171924
4617,-0.2116851227807959
4618,-0.4560855162475286
4619,-0.2116851227807959
4620,0.27629827153237907
4621,0.03189787806564658
4622,0.27629827153237907
4623,0.7642816658455545
4624,0.8860731662687755
4625,0.8860731662687755
4626,1.1304735597355084
4627,0.7642816658455545
4628,0.27629827153237907
4629,0.7642816658455545
4630,0.03189787806564658
4631,0.27629827153237907
4632,0.27629827153237907
4633,0.7642816658455545
4634,0.27629827153237907
4635,0.27629827153237907
4636,0.03189787806564658
4637,0.27629827153237907
4638,0.27629827153237907
4639,-0.2116851227807959
4640,0.27629827153237907
4641,-0.2116851227807959
4642,-0.2116851227807959
4643,0.27629827153237907
4644,0.27629827153237907
4645,0.27629827153237907
4646,0.7642816658455545
4647,0.7642816658455545
4648,0.8860731662687755
4649,1.3740565605819508
4650,0.8860731662687755
4651,0.8860731662687755
4652,1.6184569540486833
4653,0.8860731662687755
4654,0.7642816658455545
4655,0.5198812723788215
4656,0.27629827153237907
4657,0.27629827153237907
4658,-0.4560855162475286
4659,-0.4560855162475286
4660,0.27629827153237907
4661,0.27629827153237907
4662,0.03189787806564658
4663,-0.2116851227807959
4664,-0.6996685170939712
4665,-0.6996685170939712
4666,0.27629827153237907
4667,0.03189787806564658
4668,0.27629827153237907
4669,0.03189787806564658
4670,-0.8214600175171924
4671,0.03189787806564658
4672,0.5198812723788215
4673,1.1304735597355084
4674,1.1304735597355084
4675,0.7642816658455545
4676,1.1304735597355084
4677,1.3740565605819508
4678,0.27629827153237907
4679,0.27629827153237907
4680,0.03189787806564658
4681,0.27629827153237907
4682,-0.2116851227807959
4683,-0.6996685170939712
4684,-0.4560855162475286
4685,-0.2116851227807959
4686,-0.2116851227807959
4687,-0.4560855162475286
4688,-0.6996685170939712
4689,-0.6996685170939712
4690,-0.2116851227807959
4691,-0.2116851227807959
4692,-0.4560855162475286
4693,-0.2116851227807959
4694,-1.5538438052971002
4695,-0.8214600175171924
4696,-0.6996685170939712
4697,0.03189787806564658
4698,0.03189787806564658
4699,0.8860731662687755
4700,-1.5538438052971002
4701,-0.4560855162475286
4702,0.03189787806564658
4703,-0.8214600175171924
4704,-0.4560855162475286
4705,-1.5538438052971002
4706,-0.2116851227807959
4707,-0.6996685170939712
4708,-1.5538438052971002
4709,-1.5538438052971002
4710,-0.6996685170939712
4711,-1.5538438052971002
4712,-0.6996685170939712
4713,-0.6996685170939712
4714,-0.6996685170939712
4715,-1.5538438052971002
4716,-0.8214600175171924
4717,-1.5538438052971002
4718,-0.8214600175171924
4719,-1.5538438052971002
4720,0.03189787806564658
4721,0.27629827153237907
4722,-0.2116851227807959
4723,-1.5538438052971002
4724,0.03189787806564658
4725,0.27629827153237907
4726,-0.2116851227807959
4727,0.27629827153237907
4728,-0.2116851227807959
4729,0.27629827153237907
4730,0.5198812723788215
4731,0.03189787806564658
4732,0.27629827153237907
4733,0.27629827153237907
4734,-0.4560855162475286
4735,-0.6996685170939712
4736,-0.6996685170939712
4737,-0.6996685170939712
4738,-0.4560855162475286
4739,-0.2116851227807959
4740,0.5198812723788215
4741,0.27629827153237907
4742,0.8860731662687755
4743,1.1304735597355084
4744,0.8860731662687755
4745,1.3740565605819508
4746,0.5198812723788215
4747,0.7642816658455545
4748,0.8860731662687755
4749,0.7642816658455545
4750,0.7642816658455545
4751,0.27629827153237907
4752,0.27629827153237907
4753,-0.2116851227807959
4754,-0.2116851227807959
4755,-0.4560855162475286
4756,-1.5538438052971002
4757,-0.4560855162475286
4758,-0.6996685170939712
4759,-0.6996685170939712
4760,-0.6996685170939712
4761,-0.8214600175171924
4762,-0.6996685170939712
4763,-0.2116851227807959
4764,-0.8214600175171924
4765,-0.8214600175171924
4766,-0.6996685170939712
4767,-0.2116851227807959
4768,-0.2116851227807959
4769,0.8860731662687755
4770,0.8860731662687755
4771,0.8860731662687755
4772,-0.6996685170939712
4773,-0.2116851227807959
4774,-0.6996685170939712
4775,-1.5538438052971002
4776,-0.8214600175171924
4777,-0.8214600175171924
4778,0.03189787806564658
4779,-1.5538438052971002
4780,-0.6996685170939712
4781,-1.5538438052971002
4782,-0.8214600175171924
4783,-0.6996685170939712
4784,-0.4560855162475286
4785,-0.4560855162475286
4786,-0.6996685170939712
4787,0.5198812723788215
4788,-0.2116851227807959
4789,0.27629827153237907
4790,0.03189787806564658
4791,-0.6996685170939712
4792,-0.2116851227807959
4793,-1.5538438052971002
4794,-1.5538438052971002
4795,-0.4560855162475286
4796,-0.4560855162475286
4797,0.27629827153237907
4798,-0.4560855162475286
4799,0.27629827153237907
4800,0.27629827153237907
4801,0.03189787806564658
4802,-0.6996685170939712
4803,-0.6996685170939712
4804,-0.6996685170939712
4805,-0.8214600175171924
4806,-0.8214600175171924
4807,-0.6996685170939712
4808,-0.8214600175171924
4809,-0.8214600175171924
4810,-0.4560855162475286
4811,0.7642816658455545
4812,1.6184569540486833
4813,1.1304735597355084
4814,0.5198812723788215
4815,-0.2116851227807959
4816,0.27629827153237907
4817,0.7642816658455545
4818,0.5198812723788215
4819,0.5198812723788215
4820,-0.6996685170939712
4821,-0.2116851227807959
4822,-0.2116851227807959
4823,-0.2116851227807959
4824,-0.4560855162475286
4825,-1.5538438052971002
4826,-0.8214600175171924
4827,-1.5538438052971002
4828,-0.8214600175171924
4829,-0.8214600175171924
4830,-1.5538438052971002
4831,-0.8214600175171924
4832,-0.8214600175171924
4833,-0.8214600175171924
4834,-1.5538438052971002
4835,-1.5538438052971002
4836,-1.5538438052971002
4837,-1.5538438052971002
4838,0.03189787806564658
4839,0.03189787806564658
4840,-0.4560855162475286
4841,0.03189787806564658
4842,1.6184569540486833
4843,0.27629827153237907
4844,-1.5538438052971002
4845,-0.8214600175171924
4846,-0.8214600175171924
4847,-0.4560855162475286
4848,-1.5538438052971002
4849,-1.5538438052971002
4850,-0.8214600175171924
4851,-0.6996685170939712
4852,-0.6996685170939712
4853,-0.6996685170939712
4854,-0.4560855162475286
4855,-0.2116851227807959
4856,-0.8214600175171924
4857,0.27629827153237907
4858,0.7642816658455545
4859,0.03189787806564658
4860,0.27629827153237907
4861,0.27629827153237907
4862,-1.5538438052971002
4863,-1.5538438052971002
4864,0.8860731662687755
4865,0.7642816658455545
4866,1.1304735597355084
4867,0.7642816658455545
4868,1.3740565605819508
4869,1.6184569540486833
4870,0.8860731662687755
4871,0.5198812723788215
4872,0.27629827153237907
4873,-0.4560855162475286
4874,-0.6996685170939712
4875,-0.2116851227807959
4876,0.03189787806564658
4877,0.8860731662687755
4878,-0.2116851227807959
4879,0.03189787806564658
4880,0.7642816658455545
4881,0.27629827153237907
4882,0.5198812723788215
4883,0.5198812723788215
4884,0.5198812723788215
4885,-1.5538438052971002
4886,-1.5538438052971002
4887,0.7642816658455545
4888,1.3740565605819508
4889,0.27629827153237907
4890,0.5198812723788215
4891,-0.2116851227807959
4892,0.27629827153237907
4893,-0.6996685170939712
4894,-0.8214600175171924
4895,0.27629827153237907
4896,-0.6996685170939712
4897,-1.5538438052971002
4898,-0.8214600175171924
4899,-0.4560855162475286
4900,-1.5538438052971002
4901,-0.6996685170939712
4902,-1.5538438052971002
4903,-0.6996685170939712
4904,-0.6996685170939712
4905,-0.8214600175171924
4906,-0.2116851227807959
4907,-0.2116851227807959
4908,0.03189787806564658
4909,0.7642816658455545
4910,0.7642816658455545
4911,0.5198812723788215
4912,0.5198812723788215
4913,0.5198812723788215
4914,0.03189787806564658
4915,-0.2116851227807959
4916,0.03189787806564658
4917,0.27629827153237907
4918,0.03189787806564658
4919,0.03189787806564658
4920,0.7642816658455545
4921,0.5198812723788215
4922,0.03189787806564658
4923,-0.2116851227807959
4924,-0.4560855162475286
4925,-1.5538438052971002
4926,-1.5538438052971002
4927,-0.4560855162475286
4928,-1.5538438052971002
4929,-1.5538438052971002
4930,-0.8214600175171924
4931,-1.5538438052971002
4932,0.5198812723788215
4933,0.7642816658455545
4934,0.8860731662687755
4935,0.7642816658455545
4936,-1.5538438052971002
4937,0.27629827153237907
4938,0.5198812723788215
4939,1.6184569540486833
4940,0.8860731662687755
4941,1.1304735597355084
4942,0.27629827153237907
4943,1.1304735597355084
4944,-0.2116851227807959
4945,0.27629827153237907
4946,-0.6996685170939712
4947,0.03189787806564658
4948,-0.8214600175171924
4949,-0.6996685170939712
4950,-0.2116851227807959
4951,-0.2116851227807959
4952,0.7642816658455545
4953,0.8860731662687755
4954,0.03189787806564658
4955,0.27629827153237907
4956,0.8860731662687755
4957,0.8860731662687755
4958,0.03189787806564658
4959,-0.2116851227807959
4960,-1.5538438052971002
4961,-1.5538438052971002
4962,-0.4560855162475286
4963,0.27629827153237907
4964,-0.6996685170939712
4965,0.03189787806564658
4966,0.27629827153237907
4967,-0.4560855162475286
4968,-0.2116851227807959
4969,-0.6996685170939712
4970,-0.8214600175171924
4971,-0.8214600175171924
4972,-0.8214600175171924
4973,-0.8214600175171924
4974,-1.5538438052971002
4975,-1.5538438052971002
4976,-1.5538438052971002
4977,-1.5538438052971002
4978,-0.4560855162475286
4979,0.27629827153237907
4980,-1.5538438052971002
4981,-0.2116851227807959
4982,-0.2116851227807959
4983,0.03189787806564658
4984,-0.4560855162475286
4985,-0.2116851227807959
4986,0.8860731662687755
4987,0.7642816658455545
4988,-0.2116851227807959
4989,0.7642816658455545
4990,1.1304735597355084
4991,1.1304735597355084
4992,0.8860731662687755
4993,0.8860731662687755
4994,0.27629827153237907
4995,0.27629827153237907
4996,0.03189787806564658
4997,-0.6996685170939712
4998,-0.2116851227807959
4999,-0.4560855162475286
5000,-0.6996685170939712
5001,-0.8214600175171924
5002,-1.5538438052971002
5003,0.03189787806564658
5004,-1.5538438052971002
5005,-0.2116851227807959
5006,-0.2116851227807959
5007,0.5198812723788215
5008,0.8860731662687755
5009,0.03189787806564658
5010,-1.5538438052971002
5011,-1.5538438052971002
5012,0.8860731662687755
5013,0.03189787806564658
5014,0.27629827153237907
5015,0.27629827153237907
5016,0.5198812723788215
5017,-0.8214600175171924
5018,0.03189787806564658
5019,-1.5538438052971002
5020,-0.6996685170939712
5021,-1.5538438052971002
5022,0.03189787806564658
5023,-0.6996685170939712
5024,-0.4560855162475286
5025,-0.6996685170939712
5026,0.7642816658455545
5027,0.7642816658455545
5028,0.8860731662687755
5029,0.8860731662687755
5030,1.8620399548951259
5031,0.7642816658455545
5032,0.27629827153237907
5033,0.7642816658455545
5034,0.7642816658455545
5035,0.7642816658455545
5036,-0.4560855162475286
5037,0.03189787806564658
5038,0.27629827153237907
5039,0.5198812723788215
5040,0.27629827153237907
5041,-0.2116851227807959
5042,-0.2116851227807959
5043,-0.2116851227807959
5044,-0.2116851227807959
5045,-0.2116851227807959
5046,-0.8214600175171924
5047,-0.2116851227807959
5048,-0.8214600175171924
5049,2.471814849631522
5050,0.27629827153237907
5051,-0.2116851227807959
5052,0.03189787806564658
5053,-0.8214600175171924
5054,-0.6996685170939712
5055,-0.4560855162475286
5056,0.27629827153237907
5057,0.27629827153237907
5058,-0.4560855162475286
5059,-1.5538438052971002
5060,-1.5538438052971002
5061,-1.5538438052971002
5062,-1.5538438052971002
5063,-0.6996685170939712
5064,-0.4560855162475286
5065,-0.6996685170939712
5066,-0.8214600175171924
5067,-0.8214600175171924
5068,-0.8214600175171924
5069,-0.8214600175171924
5070,-0.8214600175171924
5071,-1.5538438052971002
5072,-1.5538438052971002
5073,0.8860731662687755
5074,0.8860731662687755
5075,1.3740565605819508
5076,1.1304735597355084
5077,0.8860731662687755
5078,0.27629827153237907
5079,0.27629827153237907
5080,-1.5538438052971002
5081,-0.2116851227807959
5082,0.5198812723788215
5083,1.1304735597355084
5084,1.1304735597355084
5085,0.8860731662687755
5086,0.7642816658455545
5087,0.03189787806564658
5088,0.03189787806564658
5089,0.03189787806564658
5090,-0.6996685170939712
5091,-0.6996685170939712
5092,-0.8214600175171924
5093,-1.5538438052971002
5094,-0.8214600175171924
5095,-0.4560855162475286
5096,-0.8214600175171924
5097,-0.4560855162475286
5098,-0.4560855162475286
5099,0.27629827153237907
5100,-0.6996685170939712
5101,-0.4560855162475286
5102,0.5198812723788215
5103,0.5198812723788215
5104,0.5198812723788215
5105,0.5198812723788215
5106,0.5198812723788215
5107,0.5198812723788215
5108,0.8860731662687755
5109,0.5198812723788215
5110,0.5198812723788215
5111,0.27629827153237907
5112,0.03189787806564658
5113,0.27629827153237907
5114,0.27629827153237907
5115,0.03189787806564658
5116,-0.2116851227807959
5117,0.27629827153237907
5118,-0.2116851227807959
5119,-0.2116851227807959
5120,-0.8214600175171924
5121,-0.6996685170939712
5122,-0.2116851227807959
5123,-0.2116851227807959
5124,0.27629827153237907
5125,0.7642816658455545
5126,0.27629827153237907
5127,0.27629827153237907
5128,1.1304735597355084
5129,0.5198812723788215
5130,0.5198812723788215
5131,-0.2116851227807959
5132,-0.2116851227807959
5133,2.1064403483618586
5134,0.5198812723788215
5135,0.7642816658455545
5136,1.1304735597355084
5137,1.1304735597355084
5138,0.7642816658455545
5139,0.7642816658455545
5140,0.5198812723788215
5141,0.27629827153237907
5142,-0.4560855162475286
5143,-0.4560855162475286
5144,0.03189787806564658
5145,-0.2116851227807959
5146,0.03189787806564658
5147,0.03189787806564658
5148,-0.6996685170939712
5149,-0.4560855162475286
5150,-1.5538438052971002
5151,0.8860731662687755
5152,0.8860731662687755
5153,0.03189787806564658
5154,0.8860731662687755
5155,0.8860731662687755
5156,3.692182031724606
5157,-0.8214600175171924
5158,-0.2116851227807959
5159,-0.4560855162475286
5160,-0.6996685170939712
5161,0.03189787806564658
5162,-0.6996685170939712
5163,-0.6996685170939712
5164,-0.4560855162475286
5165,-1.5538438052971002
5166,-1.5538438052971002
5167,-0.6996685170939712
5168,-0.8214600175171924
5169,0.7642816658455545
5170,0.8860731662687755
5171,1.1304735597355084
5172,1.6184569540486833
5173,1.6184569540486833
5174,1.3740565605819508
5175,0.5198812723788215
5176,0.8860731662687755
5177,0.8860731662687755
5178,0.8860731662687755
5179,0.7642816658455545
5180,-0.2116851227807959
5181,-0.4560855162475286
5182,-0.6996685170939712
5183,-1.5538438052971002
5184,-0.8214600175171924
5185,-0.6996685170939712
5186,-0.6996685170939712
5187,-0.4560855162475286
5188,-1.5538438052971002
5189,-1.5538438052971002
5190,-1.5538438052971002
5191,-1.5538438052971002
5192,-0.8214600175171924
5193,-1.5538438052971002
5194,-0.6996685170939712
5195,-1.5538438052971002
5196,-0.4560855162475286
5197,0.27629827153237907
5198,0.27629827153237907
5199,0.03189787806564658
5200,-0.2116851227807959
5201,0.7642816658455545
5202,0.7642816658455545
5203,0.8860731662687755
5204,-0.2116851227807959
5205,0.03189787806564658
5206,-0.6996685170939712
5207,0.03189787806564658
5208,0.5198812723788215
5209,0.8860731662687755
5210,0.7642816658455545
5211,0.27629827153237907
5212,0.03189787806564658
5213,-0.2116851227807959
5214,-0.2116851227807959
5215,-0.4560855162475286
5216,-0.8214600175171924
5217,-1.5538438052971002
5218,-0.8214600175171924
5219,0.03189787806564658
5220,0.27629827153237907
5221,0.27629827153237907
5222,1.6184569540486833
5223,0.8860731662687755
5224,0.7642816658455545
5225,1.1304735597355084
5226,1.1304735597355084
5227,0.8860731662687755
5228,0.8860731662687755
5229,0.8860731662687755
5230,0.5198812723788215
5231,-0.4560855162475286
5232,-0.6996685170939712
5233,-1.5538438052971002
5234,-0.8214600175171924
5235,-0.6996685170939712
5236,-0.4560855162475286
5237,-0.4560855162475286
5238,-0.4560855162475286
5239,-0.2116851227807959
5240,0.03189787806564658
5241,-0.2116851227807959
5242,-0.4560855162475286
5243,-0.2116851227807959
5244,0.27629827153237907
5245,0.5198812723788215
5246,0.5198812723788215
5247,0.5198812723788215
5248,0.27629827153237907
5249,-1.5538438052971002
5250,0.8860731662687755
5251,0.03189787806564658
5252,0.5198812723788215
5253,-0.8214600175171924
5254,0.03189787806564658
5255,-0.4560855162475286
5256,-0.8214600175171924
5257,-1.5538438052971002
5258,-0.2116851227807959
5259,-0.2116851227807959
5260,-0.4560855162475286
5261,0.03189787806564658
5262,-0.2116851227807959
5263,-0.4560855162475286
5264,-0.4560855162475286
5265,-0.4560855162475286
5266,-0.2116851227807959
5267,0.27629827153237907
5268,-0.4560855162475286
5269,-0.6996685170939712
5270,-1.5538438052971002
5271,-1.5538438052971002
5272,-0.8214600175171924
5273,0.03189787806564658
5274,-0.2116851227807959
5275,-1.5538438052971002
5276,-1.5538438052971002
5277,0.8860731662687755
5278,0.27629827153237907
5279,0.27629827153237907
5280,-0.4560855162475286
5281,-1.5538438052971002
5282,-1.5538438052971002
5283,-0.6996685170939712
5284,-0.8214600175171924
5285,-1.5538438052971002
5286,-0.4560855162475286
5287,-0.4560855162475286
