instant,temp
4921,1.3659022100743607
4922,1.3659022100743607
4923,1.2620363871122204
4924,1.2620363871122204
4925,1.2620363871122204
4926,1.2620363871122204
4927,1.1581705641500804
4928,1.1581705641500804
4929,1.1581705641500804
4930,1.2620363871122204
4931,1.3659022100743607
4932,1.885231324885061
4933,2.0929629708093413
4934,2.1968287937714814
4935,2.4045604396957616
4936,2.300694616733621
4937,2.4045604396957616
4938,2.4045604396957616
4939,2.4045604396957616
4940,2.4045604396957616
4941,2.1968287937714814
4942,2.0929629708093413
4943,1.885231324885061
4944,1.6774996789607806
4945,1.5736338559986411
4946,1.4697680330365008
4947,1.3659022100743607
4948,1.3659022100743607
4949,1.3659022100743607
4950,1.2620363871122204
4951,1.1581705641500804
4952,1.1581705641500804
4953,1.1581705641500804
4954,1.3659022100743607
4955,1.4697680330365008
4956,1.6774996789607806
4957,1.6774996789607806
4958,1.7813655019229209
4959,1.7813655019229209
4960,1.9890971478472013
4961,2.0929629708093413
4962,2.0929629708093413
4963,2.0929629708093413
4964,2.0929629708093413
4965,1.9890971478472013
4966,1.2620363871122204
4967,1.6774996789607806
4968,1.5736338559986411
4969,1.4697680330365008
4970,1.3659022100743607
4971,1.3659022100743607
4972,1.2620363871122204
4973,1.2620363871122204
4974,1.2620363871122204
4975,1.1581705641500804
4976,1.1581705641500804
4977,1.2620363871122204
4978,1.2620363871122204
4979,1.3659022100743607
4980,1.5736338559986411
4981,1.7813655019229209
4982,1.885231324885061
4983,2.0929629708093413
4984,2.0929629708093413
4985,2.0929629708093413
4986,2.1968287937714814
4987,2.1968287937714814
4988,2.1968287937714814
4989,1.885231324885061
4990,1.5736338559986411
4991,1.5736338559986411
4992,1.4697680330365008
4993,1.2620363871122204
4994,1.2620363871122204
4995,1.1581705641500804
4996,1.1581705641500804
4997,1.05430474118794
4998,1.05430474118794
4999,0.8465730952636602
5000,0.8465730952636602
5001,0.8465730952636602
5002,1.2620363871122204
5003,1.5736338559986411
5004,1.6774996789607806
5005,1.885231324885061
5006,1.9890971478472013
5007,2.0929629708093413
5008,2.0929629708093413
5009,2.1968287937714814
5010,2.0929629708093413
5011,2.0929629708093413
5012,1.3659022100743607
5013,1.4697680330365008
5014,1.2620363871122204
5015,1.1581705641500804
5016,1.05430474118794
5017,1.05430474118794
5018,0.9504389182258004
5019,0.8465730952636602
5020,0.8465730952636602
5021,0.9504389182258004
5022,0.8465730952636602
5023,0.8465730952636602
5024,0.8465730952636602
5025,0.9504389182258004
5026,1.1581705641500804
5027,1.2620363871122204
5028,1.4697680330365008
5029,1.6774996789607806
5030,1.7813655019229209
5031,1.885231324885061
5032,1.885231324885061
5033,2.0929629708093413
5034,2.0929629708093413
5035,2.0929629708093413
5036,2.0929629708093413
5037,1.885231324885061
5038,1.885231324885061
5039,1.6774996789607806
5040,1.5736338559986411
5041,1.4697680330365008
5042,1.5736338559986411
5043,1.5736338559986411
5044,1.4697680330365008
5045,1.4697680330365008
5046,1.3659022100743607
5047,1.3659022100743607
5048,1.3659022100743607
5049,1.1581705641500804
5050,1.2620363871122204
5051,1.2620363871122204
5052,1.2620363871122204
5053,1.2620363871122204
5054,1.2620363871122204
5055,1.3659022100743607
5056,1.3659022100743607
5057,1.3659022100743607
5058,1.05430474118794
5059,0.9504389182258004
5060,1.05430474118794
5061,1.05430474118794
5062,1.05430474118794
5063,1.05430474118794
5064,0.9504389182258004
5065,0.9504389182258004
5066,0.9504389182258004
5067,0.9504389182258004
5068,0.8465730952636602
5069,0.8465730952636602
5070,0.8465730952636602
5071,0.9504389182258004
5072,0.9504389182258004
5073,0.9504389182258004
5074,0.9504389182258004
5075,1.05430474118794
5076,1.1581705641500804
5077,1.1581705641500804
5078,1.2620363871122204
5079,1.3659022100743607
5080,1.3659022100743607
5081,1.5736338559986411
5082,1.5736338559986411
5083,1.3659022100743607
5084,1.3659022100743607
5085,1.05430474118794
5086,1.05430474118794
5087,1.05430474118794
5088,1.05430474118794
5089,0.9504389182258004
5090,0.8465730952636602
5091,0.8465730952636602
5092,0.74270727230152
5093,0.8465730952636602
5094,0.74270727230152
5095,0.74270727230152
5096,0.74270727230152
5097,0.74270727230152
5098,0.8465730952636602
5099,1.05430474118794
5100,1.1581705641500804
5101,1.2620363871122204
5102,1.3659022100743607
5103,1.3659022100743607
5104,1.4697680330365008
5105,1.4697680330365008
5106,1.3659022100743607
5107,1.5736338559986411
5108,1.4697680330365008
5109,1.3659022100743607
5110,1.2620363871122204
5111,1.1581705641500804
5112,1.05430474118794
5113,1.05430474118794
5114,0.9504389182258004
5115,0.8465730952636602
5116,0.8465730952636602
5117,0.8465730952636602
5118,0.8465730952636602
5119,0.8465730952636602
5120,0.74270727230152
5121,0.74270727230152
5122,0.9504389182258004
5123,0.9504389182258004
5124,1.2620363871122204
5125,1.2620363871122204
5126,1.4697680330365008
5127,1.5736338559986411
5128,1.5736338559986411
5129,1.6774996789607806
5130,1.7813655019229209
5131,1.2620363871122204
5132,1.2620363871122204
5133,1.1581705641500804
5134,1.1581705641500804
5135,1.1581705641500804
5136,1.05430474118794
5137,1.05430474118794
5138,1.05430474118794
5139,1.05430474118794
5140,1.05430474118794
5141,1.05430474118794
5142,1.05430474118794
5143,1.05430474118794
5144,1.05430474118794
5145,1.05430474118794
5146,1.05430474118794
5147,1.1581705641500804
5148,1.3659022100743607
5149,1.5736338559986411
5150,1.6774996789607806
5151,2.0929629708093413
5152,2.0929629708093413
5153,1.885231324885061
5154,1.1581705641500804
5155,1.1581705641500804
5156,1.2620363871122204
5157,1.1581705641500804
5158,1.1581705641500804
5159,1.1581705641500804
5160,1.1581705641500804
5161,1.05430474118794
5162,1.05430474118794
5163,1.05430474118794
5164,0.9504389182258004
5165,0.8465730952636602
5166,0.8465730952636602
5167,0.8465730952636602
5168,1.05430474118794
5169,1.05430474118794
5170,1.1581705641500804
5171,1.2620363871122204
5172,1.3659022100743607
5173,1.5736338559986411
5174,1.6774996789607806
5175,1.6774996789607806
5176,1.7813655019229209
5177,1.6774996789607806
5178,1.7813655019229209
5179,1.885231324885061
5180,1.885231324885061
5181,1.7813655019229209
5182,1.6774996789607806
5183,1.5736338559986411
5184,1.3659022100743607
5185,1.3659022100743607
5186,1.2620363871122204
5187,1.1581705641500804
5188,1.1581705641500804
5189,1.1581705641500804
5190,1.1581705641500804
5191,1.05430474118794
5192,1.05430474118794
5193,1.1581705641500804
5194,1.1581705641500804
5195,1.2620363871122204
5196,1.4697680330365008
5197,1.5736338559986411
5198,1.5736338559986411
5199,1.6774996789607806
5200,1.7813655019229209
5201,1.885231324885061
5202,1.885231324885061
5203,1.885231324885061
5204,1.5736338559986411
5205,1.5736338559986411
5206,1.5736338559986411
5207,1.5736338559986411
5208,1.4697680330365008
5209,1.4697680330365008
5210,1.3659022100743607
5211,1.2620363871122204
5212,1.1581705641500804
5213,1.1581705641500804
5214,1.05430474118794
5215,1.05430474118794
5216,0.9504389182258004
5217,0.9504389182258004
5218,1.05430474118794
5219,1.2620363871122204
5220,1.3659022100743607
5221,1.5736338559986411
5222,1.5736338559986411
5223,1.6774996789607806
5224,1.6774996789607806
5225,1.7813655019229209
5226,1.885231324885061
5227,1.885231324885061
5228,1.7813655019229209
5229,1.6774996789607806
5230,1.5736338559986411
5231,1.3659022100743607
5232,1.3659022100743607
5233,1.2620363871122204
5234,1.2620363871122204
5235,1.05430474118794
5236,1.05430474118794
5237,0.8465730952636602
5238,0.74270727230152
5239,0.74270727230152
5240,0.74270727230152
5241,0.6388414493393798
5242,0.8465730952636602
5243,1.05430474118794
5244,1.1581705641500804
5245,1.2620363871122204
5246,1.3659022100743607
5247,1.4697680330365008
5248,1.3659022100743607
5249,1.5736338559986411
5250,1.5736338559986411
5251,1.5736338559986411
5252,1.5736338559986411
5253,1.4697680330365008
5254,1.2620363871122204
5255,1.1581705641500804
5256,1.05430474118794
5257,1.05430474118794
5258,0.8465730952636602
5259,0.74270727230152
5260,0.74270727230152
5261,0.6388414493393798
5262,0.6388414493393798
5263,0.6388414493393798
5264,0.5349756263772396
5265,0.6388414493393798
5266,0.74270727230152
5267,0.9504389182258004
5268,1.1581705641500804
5269,1.2620363871122204
5270,1.3659022100743607
5271,1.5736338559986411
5272,1.4697680330365008
5273,1.5736338559986411
5274,1.5736338559986411
5275,1.6774996789607806
5276,1.6774996789607806
5277,1.3659022100743607
5278,1.2620363871122204
5279,1.1581705641500804
5280,1.05430474118794
5281,0.9504389182258004
5282,0.9504389182258004
5283,0.9504389182258004
5284,0.9504389182258004
5285,0.9504389182258004
5286,0.8465730952636602
5287,0.74270727230152
5288,0.74270727230152
5289,0.74270727230152
5290,0.8465730952636602
5291,1.05430474118794
5292,1.05430474118794
5293,1.1581705641500804
5294,1.2620363871122204
5295,0.8465730952636602
5296,1.2620363871122204
5297,1.2620363871122204
5298,0.9504389182258004
5299,1.05430474118794
5300,1.1581705641500804
5301,1.05430474118794
5302,0.9504389182258004
5303,0.9504389182258004
5304,0.9504389182258004
5305,0.9504389182258004
5306,0.8465730952636602
5307,0.8465730952636602
5308,0.74270727230152
5309,0.74270727230152
5310,0.74270727230152
5311,0.74270727230152
5312,0.74270727230152
5313,0.74270727230152
5314,0.8465730952636602
5315,0.8465730952636602
5316,0.8465730952636602
5317,1.05430474118794
5318,1.05430474118794
5319,1.05430474118794
5320,1.1581705641500804
5321,1.2620363871122204
5322,1.2620363871122204
5323,1.2620363871122204
5324,1.3659022100743607
5325,1.2620363871122204
5326,1.1581705641500804
5327,1.05430474118794
5328,0.5349756263772396
5329,0.5349756263772396
5330,0.5349756263772396
5331,0.5349756263772396
5332,0.5349756263772396
5333,0.5349756263772396
5334,0.5349756263772396
5335,0.5349756263772396
5336,0.5349756263772396
5337,0.5349756263772396
5338,0.5349756263772396
5339,0.74270727230152
5340,0.74270727230152
5341,0.9504389182258004
5342,1.1581705641500804
5343,1.2620363871122204
5344,1.4697680330365008
5345,1.2620363871122204
5346,1.2620363871122204
5347,1.2620363871122204
5348,1.2620363871122204
5349,1.05430474118794
5350,1.05430474118794
5351,0.8465730952636602
5352,0.8465730952636602
5353,0.8465730952636602
5354,0.74270727230152
5355,0.74270727230152
5356,0.74270727230152
5357,0.6388414493393798
5358,0.6388414493393798
5359,0.74270727230152
5360,0.6388414493393798
5361,0.6388414493393798
5362,0.74270727230152
5363,1.05430474118794
5364,0.9504389182258004
5365,1.05430474118794
5366,1.2620363871122204
5367,1.3659022100743607
5368,1.3659022100743607
5369,1.3659022100743607
5370,1.5736338559986411
5371,1.5736338559986411
5372,1.3659022100743607
5373,1.3659022100743607
5374,1.2620363871122204
5375,1.2620363871122204
5376,1.1581705641500804
5377,1.05430474118794
5378,0.8465730952636602
5379,0.8465730952636602
5380,0.74270727230152
5381,0.8465730952636602
5382,0.74270727230152
5383,0.74270727230152
5384,0.74270727230152
5385,0.6388414493393798
5386,0.8465730952636602
5387,1.05430474118794
5388,1.2620363871122204
5389,1.3659022100743607
5390,1.4697680330365008
5391,1.5736338559986411
5392,1.5736338559986411
5393,1.6774996789607806
5394,1.5736338559986411
5395,1.6774996789607806
5396,1.5736338559986411
5397,1.3659022100743607
5398,1.3659022100743607
5399,1.2620363871122204
5400,1.1581705641500804
5401,1.05430474118794
5402,1.05430474118794
5403,0.9504389182258004
5404,0.8465730952636602
5405,0.8465730952636602
5406,0.8465730952636602
5407,0.74270727230152
5408,0.74270727230152
5409,0.74270727230152
5410,0.74270727230152
5411,0.8465730952636602
5412,1.1581705641500804
5413,1.2620363871122204
5414,1.3659022100743607
5415,1.5736338559986411
5416,1.5736338559986411
5417,1.6774996789607806
5418,1.5736338559986411
5419,1.5736338559986411
5420,1.5736338559986411
5421,1.3659022100743607
5422,0.8465730952636602
5423,0.8465730952636602
5424,0.9504389182258004
5425,1.05430474118794
5426,1.05430474118794
5427,0.9504389182258004
5428,0.74270727230152
5429,0.74270727230152
5430,0.74270727230152
5431,0.74270727230152
5432,0.74270727230152
5433,0.74270727230152
5434,0.8465730952636602
5435,0.8465730952636602
5436,1.05430474118794
5437,1.1581705641500804
5438,1.1581705641500804
5439,1.2620363871122204
5440,1.3659022100743607
5441,1.4697680330365008
5442,1.5736338559986411
5443,1.5736338559986411
5444,1.3659022100743607
5445,1.3659022100743607
5446,0.6388414493393798
5447,0.6388414493393798
5448,0.6388414493393798
5449,0.5349756263772396
5450,0.5349756263772396
5451,0.5349756263772396
5452,0.6388414493393798
5453,0.6388414493393798
5454,0.6388414493393798
5455,0.5349756263772396
5456,0.5349756263772396
5457,0.5349756263772396
5458,0.6388414493393798
5459,0.8465730952636602
5460,1.05430474118794
5461,1.1581705641500804
5462,1.1581705641500804
5463,1.2620363871122204
5464,1.3659022100743607
5465,1.5736338559986411
5466,1.5736338559986411
5467,1.5736338559986411
5468,1.5736338559986411
5469,1.3659022100743607
5470,1.2620363871122204
5471,1.2620363871122204
5472,1.1581705641500804
5473,1.05430474118794
5474,1.05430474118794
5475,1.05430474118794
5476,0.9504389182258004
5477,0.9504389182258004
5478,0.8465730952636602
5479,0.9504389182258004
5480,0.8465730952636602
5481,0.8465730952636602
5482,0.9504389182258004
5483,1.05430474118794
5484,1.1581705641500804
5485,1.2620363871122204
5486,1.5736338559986411
5487,1.6774996789607806
5488,1.5736338559986411
5489,1.05430474118794
5490,1.05430474118794
5491,1.1581705641500804
5492,1.1581705641500804
5493,1.1581705641500804
5494,1.1581705641500804
5495,1.05430474118794
5496,1.05430474118794
5497,1.05430474118794
5498,1.05430474118794
5499,0.9504389182258004
5500,0.9504389182258004
5501,1.05430474118794
5502,1.05430474118794
5503,0.9504389182258004
5504,0.8465730952636602
5505,0.8465730952636602
5506,0.8465730952636602
5507,0.8465730952636602
5508,0.9504389182258004
5509,1.05430474118794
5510,1.1581705641500804
5511,1.2620363871122204
5512,1.2620363871122204
5513,1.2620363871122204
5514,1.2620363871122204
5515,1.2620363871122204
5516,1.2620363871122204
5517,1.1581705641500804
5518,1.05430474118794
5519,0.8465730952636602
5520,0.74270727230152
5521,0.74270727230152
5522,0.6388414493393798
5523,0.5349756263772396
5524,0.4311098034150994
5525,0.3272439804529598
5526,0.3272439804529598
5527,0.2233781574908196
5528,0.2233781574908196
5529,0.2233781574908196
5530,0.5349756263772396
5531,0.6388414493393798
5532,0.8465730952636602
5533,1.05430474118794
5534,1.05430474118794
5535,1.05430474118794
5536,1.1581705641500804
5537,1.1581705641500804
5538,1.1581705641500804
5539,1.1581705641500804
5540,1.1581705641500804
5541,1.1581705641500804
5542,0.8465730952636602
5543,0.74270727230152
5544,0.6388414493393798
5545,0.6388414493393798
5546,0.6388414493393798
5547,0.6388414493393798
5548,0.5349756263772396
5549,0.4311098034150994
5550,0.4311098034150994
5551,0.3272439804529598
5552,0.3272439804529598
5553,0.3272439804529598
5554,0.5349756263772396
5555,0.6388414493393798
5556,0.74270727230152
5557,1.05430474118794
5558,1.1581705641500804
5559,1.2620363871122204
5560,1.3659022100743607
5561,1.3659022100743607
5562,1.3659022100743607
5563,1.3659022100743607
5564,1.3659022100743607
5565,1.2620363871122204
5566,1.2620363871122204
5567,1.1581705641500804
5568,1.05430474118794
5569,1.05430474118794
5570,0.9504389182258004
5571,0.9504389182258004
5572,0.9504389182258004
5573,0.9504389182258004
5574,0.8465730952636602
5575,0.8465730952636602
5576,0.8465730952636602
5577,0.8465730952636602
5578,0.9504389182258004
5579,1.05430474118794
5580,1.1581705641500804
5581,1.2620363871122204
5582,1.05430474118794
5583,1.05430474118794
5584,1.05430474118794
5585,1.1581705641500804
5586,1.2620363871122204
5587,1.1581705641500804
5588,1.1581705641500804
5589,1.1581705641500804
5590,0.8465730952636602
5591,0.74270727230152
5592,0.74270727230152
5593,0.6388414493393798
5594,0.6388414493393798
5595,0.6388414493393798
5596,0.6388414493393798
5597,0.6388414493393798
5598,0.5349756263772396
5599,0.6388414493393798
5600,0.6388414493393798
5601,0.6388414493393798
5602,0.74270727230152
5603,0.8465730952636602
5604,1.05430474118794
5605,1.2620363871122204
5606,1.3659022100743607
5607,1.3659022100743607
5608,1.4697680330365008
5609,1.5736338559986411
5610,1.5736338559986411
5611,1.4697680330365008
5612,1.2620363871122204
5613,1.2620363871122204
5614,1.1581705641500804
5615,1.1581705641500804
5616,1.1581705641500804
5617,1.1581705641500804
5618,1.05430474118794
5619,1.05430474118794
5620,1.05430474118794
5621,1.05430474118794
5622,1.05430474118794
5623,1.05430474118794
5624,1.05430474118794
5625,1.05430474118794
5626,1.05430474118794
5627,1.05430474118794
5628,1.05430474118794
5629,1.05430474118794
5630,0.8465730952636602
5631,0.8465730952636602
5632,0.8465730952636602
5633,0.74270727230152
5634,0.74270727230152
5635,0.74270727230152
5636,0.74270727230152
5637,0.6388414493393798
5638,0.6388414493393798
5639,0.8465730952636602
5640,1.05430474118794
5641,1.05430474118794
5642,1.2620363871122204
5643,1.3659022100743607
5644,1.4697680330365008
5645,1.4697680330365008
5646,1.5736338559986411
5647,1.3659022100743607
5648,1.2620363871122204
5649,1.1581705641500804
5650,1.1581705641500804
5651,0.8465730952636602
5652,0.74270727230152
5653,0.6388414493393798
5654,0.6388414493393798
5655,0.5349756263772396
5656,0.5349756263772396
5657,0.5349756263772396
5658,0.3272439804529598
5659,0.3272439804529598
5660,0.3272439804529598
5661,0.5349756263772396
5662,0.6388414493393798
5663,0.6388414493393798
5664,0.8465730952636602
5665,0.8465730952636602
5666,0.9504389182258004
5667,1.05430474118794
5668,1.05430474118794
5669,1.05430474118794
5670,1.1581705641500804
5671,1.05430474118794
5672,0.8465730952636602
5673,0.8465730952636602
5674,0.74270727230152
5675,0.74270727230152
5676,0.6388414493393798
5677,0.5349756263772396
5678,0.3272439804529598
5679,0.3272439804529598
5680,0.2233781574908196
5681,0.2233781574908196
5682,0.11951233452867942
5683,0.11951233452867942
5684,0.2233781574908196
5685,0.3272439804529598
5686,0.6388414493393798
5687,0.8465730952636602
5688,1.05430474118794
5689,1.1581705641500804
5690,1.1581705641500804
5691,1.2620363871122204
5692,1.2620363871122204
5693,1.2620363871122204
5694,1.2620363871122204
5695,1.1581705641500804
5696,1.05430474118794
5697,0.8465730952636602
5698,0.8465730952636602
5699,0.74270727230152
5700,0.6388414493393798
5701,0.6388414493393798
5702,0.5349756263772396
5703,0.5349756263772396
5704,0.3272439804529598
5705,0.3272439804529598
5706,0.3272439804529598
5707,0.2233781574908196
5708,0.2233781574908196
5709,0.5349756263772396
5710,0.6388414493393798
5711,0.74270727230152
5712,1.05430474118794
5713,1.1581705641500804
5714,1.2620363871122204
5715,1.2620363871122204
5716,1.2620363871122204
5717,1.2620363871122204
5718,1.2620363871122204
5719,1.1581705641500804
5720,1.05430474118794
5721,1.7813655019229209
5722,0.8465730952636602
5723,0.8465730952636602
5724,0.74270727230152
5725,0.5349756263772396
5726,0.5349756263772396
5727,0.5349756263772396
5728,0.4311098034150994
5729,0.4311098034150994
5730,0.3272439804529598
5731,0.3272439804529598
5732,0.5349756263772396
5733,0.5349756263772396
5734,0.6388414493393798
5735,0.74270727230152
5736,0.9504389182258004
5737,1.1581705641500804
5738,1.1581705641500804
5739,1.1581705641500804
5740,1.1581705641500804
5741,1.1581705641500804
5742,1.2620363871122204
5743,1.1581705641500804
5744,1.1581705641500804
5745,1.05430474118794
5746,0.8465730952636602
5747,0.8465730952636602
5748,0.8465730952636602
5749,0.74270727230152
5750,0.74270727230152
5751,0.6388414493393798
5752,0.6388414493393798
5753,0.5349756263772396
5754,0.5349756263772396
5755,0.5349756263772396
5756,0.5349756263772396
5757,0.5349756263772396
5758,0.6388414493393798
5759,0.6388414493393798
5760,0.74270727230152
5761,0.8465730952636602
5762,0.8465730952636602
5763,0.9504389182258004
5764,1.05430474118794
5765,1.05430474118794
5766,1.05430474118794
5767,0.9504389182258004
5768,0.9504389182258004
5769,0.8465730952636602
5770,0.74270727230152
5771,0.74270727230152
5772,0.74270727230152
5773,0.74270727230152
5774,0.74270727230152
5775,0.74270727230152
5776,0.74270727230152
5777,0.6388414493393798
5778,0.6388414493393798
5779,0.6388414493393798
5780,0.6388414493393798
5781,0.6388414493393798
5782,0.74270727230152
5783,0.8465730952636602
5784,0.8465730952636602
5785,0.8465730952636602
5786,1.05430474118794
5787,1.05430474118794
5788,1.1581705641500804
5789,1.1581705641500804
5790,1.1581705641500804
5791,1.1581705641500804
5792,1.1581705641500804
5793,1.05430474118794
5794,1.05430474118794
5795,0.9504389182258004
5796,0.9504389182258004
5797,0.8465730952636602
5798,0.8465730952636602
5799,0.8465730952636602
5800,0.8465730952636602
5801,0.74270727230152
5802,0.74270727230152
5803,0.74270727230152
5804,0.74270727230152
5805,0.8465730952636602
5806,0.8465730952636602
5807,0.8465730952636602
5808,1.05430474118794
5809,1.2620363871122204
5810,1.3659022100743607
5811,1.4697680330365008
5812,1.4697680330365008
5813,1.4697680330365008
5814,1.5736338559986411
5815,1.3659022100743607
5816,1.3659022100743607
5817,1.2620363871122204
5818,1.2620363871122204
5819,1.1581705641500804
5820,1.1581705641500804
5821,1.1581705641500804
5822,1.05430474118794
5823,0.9504389182258004
5824,0.9504389182258004
5825,0.9504389182258004
5826,0.9504389182258004
5827,0.8465730952636602
5828,0.8465730952636602
5829,0.8465730952636602
5830,0.8465730952636602
5831,0.9504389182258004
5832,1.05430474118794
5833,1.05430474118794
5834,1.1581705641500804
5835,1.2620363871122204
5836,1.2620363871122204
5837,0.9504389182258004
5838,0.9504389182258004
5839,0.8465730952636602
5840,0.8465730952636602
5841,0.8465730952636602
5842,0.8465730952636602
5843,0.8465730952636602
5844,0.5349756263772396
5845,0.3272439804529598
5846,0.2233781574908196
5847,0.2233781574908196
5848,0.2233781574908196
5849,0.2233781574908196
5850,0.2233781574908196
5851,0.2233781574908196
5852,0.2233781574908196
5853,0.2233781574908196
5854,0.2233781574908196
5855,0.2233781574908196
5856,0.2233781574908196
5857,0.2233781574908196
5858,0.2233781574908196
5859,0.2233781574908196
5860,0.2233781574908196
5861,0.2233781574908196
5862,0.2233781574908196
5863,0.2233781574908196
5864,0.2233781574908196
5865,0.2233781574908196
5866,0.2233781574908196
5867,0.2233781574908196
5868,0.2233781574908196
5869,0.2233781574908196
5870,0.2233781574908196
5871,0.2233781574908196
5872,0.3272439804529598
5873,0.3272439804529598
5874,0.3272439804529598
5875,0.5349756263772396
5876,0.5349756263772396
5877,0.6388414493393798
5878,0.5349756263772396
5879,0.5349756263772396
5880,0.5349756263772396
5881,0.3272439804529598
5882,0.5349756263772396
5883,0.5349756263772396
5884,0.6388414493393798
5885,0.74270727230152
5886,0.74270727230152
5887,0.74270727230152
5888,0.74270727230152
5889,0.74270727230152
5890,0.74270727230152
5891,0.6388414493393798
5892,0.6388414493393798
5893,0.5349756263772396
5894,0.6388414493393798
5895,0.6388414493393798
5896,0.6388414493393798
5897,0.6388414493393798
5898,0.6388414493393798
5899,0.6388414493393798
5900,0.6388414493393798
5901,0.6388414493393798
5902,0.74270727230152
5903,0.74270727230152
5904,0.8465730952636602
5905,0.9504389182258004
5906,1.05430474118794
5907,0.8465730952636602
5908,0.74270727230152
5909,0.74270727230152
5910,0.74270727230152
5911,0.6388414493393798
5912,0.6388414493393798
5913,0.74270727230152
5914,0.6388414493393798
5915,0.6388414493393798
5916,0.74270727230152
5917,0.6388414493393798
5918,0.6388414493393798
5919,0.6388414493393798
5920,0.6388414493393798
5921,0.6388414493393798
5922,0.6388414493393798
5923,0.6388414493393798
5924,0.6388414493393798
5925,0.6388414493393798
5926,0.6388414493393798
5927,0.6388414493393798
5928,0.74270727230152
5929,1.05430474118794
5930,1.1581705641500804
5931,1.2620363871122204
5932,1.2620363871122204
5933,1.05430474118794
5934,1.05430474118794
5935,0.8465730952636602
5936,0.74270727230152
5937,0.8465730952636602
5938,0.6388414493393798
5939,0.6388414493393798
5940,0.6388414493393798
5941,0.6388414493393798
5942,0.5349756263772396
5943,0.4311098034150994
5944,0.4311098034150994
5945,0.4311098034150994
5946,0.4311098034150994
5947,0.5349756263772396
5948,0.6388414493393798
5949,0.74270727230152
5950,1.05430474118794
5951,1.1581705641500804
5952,1.1581705641500804
5953,1.2620363871122204
5954,1.2620363871122204
5955,1.2620363871122204
5956,1.2620363871122204
5957,1.2620363871122204
5958,1.1581705641500804
5959,1.05430474118794
5960,0.8465730952636602
5961,0.74270727230152
5962,0.74270727230152
5963,0.6388414493393798
5964,0.6388414493393798
5965,0.6388414493393798
5966,0.6388414493393798
5967,0.6388414493393798
5968,0.5349756263772396
5969,0.5349756263772396
5970,0.4311098034150994
5971,0.5349756263772396
5972,0.74270727230152
5973,0.8465730952636602
5974,1.05430474118794
5975,1.05430474118794
5976,1.05430474118794
5977,1.2620363871122204
5978,1.1581705641500804
5979,1.2620363871122204
5980,1.1581705641500804
5981,1.1581705641500804
5982,0.9504389182258004
5983,0.74270727230152
5984,0.6388414493393798
5985,0.74270727230152
5986,0.6388414493393798
5987,0.4311098034150994
5988,0.3272439804529598
5989,0.3272439804529598
5990,0.3272439804529598
5991,0.2233781574908196
5992,0.3272439804529598
5993,0.3272439804529598
5994,0.4311098034150994
5995,0.5349756263772396
5996,0.74270727230152
5997,0.9504389182258004
5998,1.05430474118794
5999,1.1581705641500804
6000,1.1581705641500804
6001,1.2620363871122204
6002,1.2620363871122204
6003,1.1581705641500804
6004,1.1581705641500804
6005,1.05430474118794
6006,0.9504389182258004
6007,0.8465730952636602
6008,0.74270727230152
6009,0.6388414493393798
6010,0.6388414493393798
6011,0.5349756263772396
6012,0.4311098034150994
6013,0.5349756263772396
6014,0.4311098034150994
6015,0.3272439804529598
6016,0.3272439804529598
6017,0.3272439804529598
6018,0.4311098034150994
6019,0.5349756263772396
6020,0.74270727230152
6021,0.9504389182258004
6022,1.05430474118794
6023,1.1581705641500804
6024,1.2620363871122204
6025,1.2620363871122204
6026,1.2620363871122204
6027,1.2620363871122204
6028,1.2620363871122204
6029,1.05430474118794
6030,0.9504389182258004
6031,0.8465730952636602
6032,0.74270727230152
6033,0.74270727230152
6034,0.74270727230152
6035,0.6388414493393798
6036,0.6388414493393798
6037,0.5349756263772396
6038,0.5349756263772396
6039,0.5349756263772396
6040,0.4311098034150994
6041,0.4311098034150994
6042,0.5349756263772396
6043,0.6388414493393798
6044,0.74270727230152
6045,1.05430474118794
6046,1.1581705641500804
6047,1.2620363871122204
6048,1.3659022100743607
6049,1.4697680330365008
6050,1.4697680330365008
6051,1.3659022100743607
6052,1.3659022100743607
6053,1.1581705641500804
6054,1.05430474118794
6055,1.1581705641500804
6056,0.8465730952636602
6057,0.8465730952636602
6058,0.74270727230152
6059,0.74270727230152
6060,0.74270727230152
6061,0.6388414493393798
6062,0.6388414493393798
6063,0.5349756263772396
6064,0.5349756263772396
6065,0.5349756263772396
6066,0.6388414493393798
6067,0.74270727230152
6068,0.74270727230152
6069,0.8465730952636602
6070,0.9504389182258004
6071,0.8465730952636602
6072,0.74270727230152
6073,0.74270727230152
6074,0.5349756263772396
6075,0.2233781574908196
6076,-0.08821931139560098
6077,-0.08821931139560098
6078,-0.19208513435774088
6079,-0.19208513435774088
6080,-0.19208513435774088
6081,-0.2959509573198811
6082,-0.2959509573198811
6083,-0.3998167802820213
6084,-0.3998167802820213
6085,-0.5036826032441613
6086,-0.5036826032441613
6087,-0.5036826032441613
6088,-0.6075484262063015
6089,-0.6075484262063015
6090,-0.5036826032441613
6091,-0.3998167802820213
6092,-0.19208513435774088
6093,0.015646511566539217
6094,0.015646511566539217
6095,0.11951233452867942
6096,0.2233781574908196
6097,0.2233781574908196
6098,0.2233781574908196
6099,0.11951233452867942
6100,0.11951233452867942
6101,0.11951233452867942
6102,0.015646511566539217
6103,0.015646511566539217
6104,0.015646511566539217
6105,-0.08821931139560098
6106,0.015646511566539217
