instant,hum
2780,-1.0222827400533674
2781,-1.0222827400533674
2782,-1.0222827400533674
2783,-0.03746874836123561
2784,-0.03746874836123561
2785,0.2216928283998519
2786,0.2216928283998519
2787,0.2216928283998519
2788,0.3253574591042863
2789,0.7400159819220263
2790,0.9991775586831133
2791,0.6881836665698089
2792,0.9991775586831133
2793,0.9991775586831133
2794,0.7400159819220263
2795,0.7400159819220263
2796,0.48085440516093886
2797,0.014363566990981898
2798,0.9991775586831133
2799,0.7400159819220263
2800,0.014363566990981898
2801,0.27352514375206943
2802,0.48085440516093886
2803,0.48085440516093886
2804,0.9991775586831133
2805,0.9991775586831133
2806,1.1028421893875484
2807,0.9991775586831133
2808,0.9991775586831133
2809,0.9991775586831133
2810,0.7400159819220263
2811,0.48085440516093886
2812,0.48085440516093886
2813,0.7400159819220263
2814,0.7400159819220263
2815,0.7400159819220263
2816,0.7400159819220263
2817,1.3101714507964184
2818,0.9991775586831133
2819,0.7400159819220263
2820,0.7400159819220263
2821,0.7400159819220263
2822,0.5326867205131564
2823,0.3253574591042863
2824,0.3253574591042863
2825,0.3253574591042863
2826,-0.0893010637134531
2827,-0.0893010637134531
2828,0.1180281976954169
2829,0.1180281976954169
2830,0.3253574591042863
2831,0.3253574591042863
2832,0.5326867205131564
2833,0.5326867205131564
2834,1.0510098740353309
2835,1.0510098740353309
2836,0.7918482972742439
2837,0.7918482972742439
2838,1.0510098740353309
2839,1.3101714507964184
2840,1.3101714507964184
2841,1.6211653429097228
2842,1.3101714507964184
2843,1.0510098740353309
2844,0.7918482972742439
2845,0.3253574591042863
2846,0.1180281976954169
2847,-0.0893010637134531
2848,-0.24479800977010563
2849,-0.24479800977010563
2850,-0.24479800977010563
2851,-0.45212727117897505
2852,-0.45212727117897505
2853,-0.7631211632922801
2854,-0.2966303251223231
2855,-0.0893010637134531
2856,-0.0893010637134531
2857,-0.1411333790656706
2858,0.27352514375206943
2859,0.7400159819220263
2860,0.9991775586831133
2861,0.9991775586831133
2862,1.3101714507964184
2863,1.6211653429097228
2864,1.2583391354442008
2865,1.569333027557506
2866,1.569333027557506
2867,1.569333027557506
2868,1.569333027557506
2869,1.569333027557506
2870,0.9991775586831133
2871,-0.03746874836123561
2872,-0.1929656944178881
2873,-0.6076242172356275
2874,-0.6076242172356275
2875,-0.9186181093489323
2876,0.42902208980872136
2877,0.2216928283998519
2878,-0.24479800977010563
2879,-0.03746874836123561
2880,-0.03746874836123561
2881,-0.03746874836123561
2882,-0.03746874836123561
2883,0.16986051304763441
2884,0.42902208980872136
2885,0.16986051304763441
2886,0.16986051304763441
2887,0.16986051304763441
2888,0.16986051304763441
2889,0.16986051304763441
2890,-0.24479800977010563
2891,-0.6594565325878451
2892,-0.9704504247011498
2893,-1.229612001462237
2894,-1.3851089475188896
2895,-1.4887735782233242
2896,-1.6961028396321942
2897,-1.7997674703366289
2898,-1.903432101041064
2899,-2.007096731745499
2900,-1.903432101041064
2901,-1.903432101041064
2902,-1.7997674703366289
2903,-1.4887735782233242
2904,-1.3851089475188896
2905,-1.229612001462237
2906,-1.1259473707578023
2907,-0.9704504247011498
2908,-0.03746874836123561
2909,-0.03746874836123561
2910,0.42902208980872136
2911,0.42902208980872136
2912,0.9473452433308964
2913,0.9473452433308964
2914,0.9991775586831133
2915,0.7400159819220263
2916,0.2216928283998519
2917,-0.7112888479400625
2918,-0.7112888479400625
2919,-0.7112888479400625
2920,-1.1777796861100196
2921,-1.1777796861100196
2922,-1.2814443168144545
2923,-1.1777796861100196
2924,-1.1777796861100196
2925,-0.5557919018834101
2926,-0.5557919018834101
2927,-0.7631211632922801
2928,0.2216928283998519
2929,0.48085440516093886
2930,0.9991775586831133
2931,0.9991775586831133
2932,0.9991775586831133
2933,0.9991775586831133
2934,0.7400159819220263
2935,0.9991775586831133
2936,-0.1929656944178881
2937,0.7400159819220263
2938,-0.1929656944178881
2939,-0.5557919018834101
2940,-0.7112888479400625
2941,-0.7112888479400625
2942,-1.0222827400533674
2943,-1.1777796861100196
2944,-1.4369412628711071
2945,-1.4369412628711071
2946,-1.2814443168144545
2947,-1.2814443168144545
2948,-1.1777796861100196
2949,-1.333276632166672
2950,-1.0222827400533674
2951,-1.0222827400533674
2952,-0.7112888479400625
2953,-0.7112888479400625
2954,-0.1929656944178881
2955,-0.1929656944178881
2956,-0.40029495582675756
2957,0.014363566990981898
2958,0.48085440516093886
2959,0.9991775586831133
2960,0.7400159819220263
2961,0.9991775586831133
2962,0.9991775586831133
2963,0.014363566990981898
2964,-0.5557919018834101
2965,-0.7112888479400625
2966,-0.7112888479400625
2967,-0.8667857939967147
2968,-0.7112888479400625
2969,-0.7112888479400625
2970,-0.7112888479400625
2971,-0.8667857939967147
2972,-0.7112888479400625
2973,-0.7112888479400625
2974,0.0661958823431994
2975,0.7400159819220263
2976,0.7400159819220263
2977,1.3101714507964184
2978,1.3101714507964184
2979,0.9991775586831133
2980,1.3101714507964184
2981,1.6211653429097228
2982,0.9991775586831133
2983,0.9991775586831133
2984,0.7400159819220263
2985,0.48085440516093886
2986,0.014363566990981898
2987,-0.40029495582675756
2988,-0.34846264047454006
2989,-0.5557919018834101
2990,-0.8667857939967147
2991,-1.0222827400533674
2992,-1.2814443168144545
2993,-1.1259473707578023
2994,-1.1259473707578023
2995,-1.2814443168144545
2996,-1.2814443168144545
2997,-1.2814443168144545
2998,-1.0222827400533674
2999,-0.7112888479400625
3000,-0.1929656944178881
3001,0.27352514375206943
3002,0.27352514375206943
3003,0.014363566990981898
3004,-0.1929656944178881
3005,-0.24479800977010563
3006,-0.45212727117897505
3007,-0.03746874836123561
3008,0.16986051304763441
3009,0.2216928283998519
3010,-0.03746874836123561
3011,-0.6076242172356275
3012,-0.7631211632922801
3013,-1.333276632166672
3014,-1.0222827400533674
3015,-1.2814443168144545
3016,-1.2814443168144545
3017,-1.5406058935755418
3018,-1.5406058935755418
3019,-1.6442705242799767
3020,-1.5406058935755418
3021,-1.7479351549844118
3022,-1.0222827400533674
3023,-0.1411333790656706
3024,-0.5557919018834101
3025,-0.40029495582675756
3026,-0.1929656944178881
3027,-0.40029495582675756
3028,-0.1929656944178881
3029,-0.1929656944178881
3030,0.014363566990981898
3031,1.3101714507964184
3032,1.3101714507964184
3033,0.9991775586831133
3034,0.48085440516093886
3035,0.7400159819220263
3036,0.48085440516093886
3037,0.27352514375206943
3038,0.0661958823431994
3039,-0.34846264047454006
3040,-0.6594565325878451
3041,-0.5039595865311925
3042,-1.1259473707578023
3043,-1.229612001462237
3044,-0.8149534786444975
3045,-0.6594565325878451
3046,-0.5557919018834101
3047,0.0661958823431994
3048,-0.1411333790656706
3049,0.48085440516093886
3050,1.3101714507964184
3051,1.3101714507964184
3052,1.3101714507964184
3053,1.6211653429097228
3054,1.3101714507964184
3055,1.6211653429097228
3056,1.6211653429097228
3057,1.3101714507964184
3058,1.3101714507964184
3059,0.9991775586831133
3060,0.7400159819220263
3061,0.27352514375206943
3062,-0.1411333790656706
3063,-0.1411333790656706
3064,-0.2966303251223231
3065,-0.0893010637134531
3066,-0.5039595865311925
3067,-0.2966303251223231
3068,-0.2966303251223231
3069,0.3253574591042863
3070,0.0661958823431994
3071,0.0661958823431994
3072,1.0510098740353309
3073,1.0510098740353309
3074,0.7400159819220263
3075,1.0510098740353309
3076,1.0510098740353309
3077,1.3101714507964184
3078,1.3101714507964184
3079,1.3101714507964184
3080,1.3101714507964184
3081,1.3101714507964184
3082,1.3101714507964184
3083,1.3101714507964184
3084,1.3101714507964184
3085,1.0510098740353309
3086,1.0510098740353309
3087,1.3101714507964184
3088,1.3101714507964184
3089,1.2583391354442008
3090,1.3101714507964184
3091,1.3101714507964184
3092,1.3101714507964184
3093,1.3101714507964184
3094,1.0510098740353309
3095,1.0510098740353309
3096,1.1028421893875484
3097,1.0510098740353309
3098,1.3101714507964184
3099,1.3101714507964184
3100,1.3101714507964184
3101,1.3101714507964184
3102,1.3101714507964184
3103,0.9991775586831133
3104,0.9991775586831133
3105,1.3101714507964184
3106,1.9321592350230279
3107,1.6211653429097228
3108,1.6211653429097228
3109,1.6211653429097228
3110,1.6211653429097228
3111,1.9321592350230279
3112,1.9321592350230279
3113,1.6211653429097228
3114,1.6211653429097228
3115,1.6211653429097228
3116,1.3101714507964184
3117,1.3101714507964184
3118,1.6211653429097228
3119,1.6211653429097228
3120,1.6211653429097228
3121,1.6211653429097228
3122,1.9321592350230279
3123,1.9321592350230279
3124,1.9321592350230279
3125,1.9321592350230279
3126,1.9321592350230279
3127,1.9321592350230279
3128,1.9321592350230279
3129,1.9321592350230279
3130,1.9321592350230279
3131,1.6211653429097228
3132,1.0510098740353309
3133,1.0510098740353309
3134,0.7918482972742439
3135,0.5326867205131564
3136,0.5326867205131564
3137,0.5326867205131564
3138,0.3253574591042863
3139,0.3253574591042863
3140,0.7918482972742439
3141,0.7918482972742439
3142,1.0510098740353309
3143,1.3101714507964184
3144,1.3101714507964184
3145,1.0510098740353309
3146,1.3101714507964184
3147,1.6211653429097228
3148,1.6211653429097228
3149,1.9321592350230279
3150,1.6211653429097228
3151,1.9321592350230279
3152,1.569333027557506
3153,1.3101714507964184
3154,1.0510098740353309
3155,0.5326867205131564
3156,0.3253574591042863
3157,0.1180281976954169
3158,-0.2966303251223231
3159,-0.45212727117897505
3160,-0.6076242172356275
3161,-0.6076242172356275
3162,-0.6076242172356275
3163,0.7918482972742439
3164,1.3101714507964184
3165,1.0510098740353309
3166,1.0510098740353309
3167,1.0510098740353309
3168,1.0510098740353309
3169,1.3101714507964184
3170,1.3101714507964184
3171,1.3101714507964184
3172,1.3101714507964184
3173,1.3101714507964184
3174,1.6211653429097228
3175,1.6211653429097228
3176,1.6211653429097228
3177,1.6211653429097228
3178,1.6211653429097228
3179,1.6211653429097228
3180,1.3101714507964184
3181,1.3101714507964184
3182,1.0510098740353309
3183,1.0510098740353309
3184,1.3101714507964184
3185,0.5326867205131564
3186,0.3253574591042863
3187,-0.0893010637134531
3188,0.1180281976954169
3189,0.3253574591042863
3190,0.3253574591042863
3191,1.0510098740353309
3192,1.3101714507964184
3193,1.3101714507964184
3194,1.3101714507964184
3195,1.3101714507964184
3196,1.3101714507964184
3197,1.6211653429097228
3198,1.6211653429097228
3199,1.6211653429097228
3200,1.9321592350230279
3201,1.9321592350230279
3202,1.3101714507964184
3203,1.3101714507964184
3204,1.0510098740353309
3205,1.3101714507964184
3206,1.6211653429097228
3207,1.6211653429097228
3208,1.0510098740353309
3209,0.7918482972742439
3210,0.7918482972742439
3211,0.5326867205131564
3212,0.3253574591042863
3213,0.5326867205131564
3214,1.3101714507964184
3215,1.3101714507964184
3216,1.3101714507964184
3217,1.0510098740353309
3218,1.6211653429097228
3219,1.6211653429097228
3220,1.6211653429097228
3221,1.6211653429097228
3222,1.9321592350230279
3223,1.6211653429097228
3224,1.6211653429097228
3225,1.6211653429097228
3226,1.9321592350230279
3227,1.3101714507964184
3228,1.3101714507964184
3229,1.0510098740353309
3230,1.3101714507964184
3231,0.7918482972742439
3232,0.0661958823431994
3233,0.5326867205131564
3234,0.7918482972742439
3235,0.0661958823431994
3236,0.7918482972742439
3237,-0.40029495582675756
3238,-0.1411333790656706
3239,0.7400159819220263
3240,0.7400159819220263
3241,0.9991775586831133
3242,1.6211653429097228
3243,1.6211653429097228
3244,1.9321592350230279
3245,1.9321592350230279
3246,1.9321592350230279
3247,1.6211653429097228
3248,1.6211653429097228
3249,1.3101714507964184
3250,0.7400159819220263
3251,0.27352514375206943
3252,0.27352514375206943
3253,0.0661958823431994
3254,-0.1411333790656706
3255,-0.34846264047454006
3256,-0.34846264047454006
3257,-0.5039595865311925
3258,-0.34846264047454006
3259,-0.5039595865311925
3260,-0.5039595865311925
3261,-0.34846264047454006
3262,0.0661958823431994
3263,0.0661958823431994
3264,0.0661958823431994
3265,0.5326867205131564
3266,0.48085440516093886
3267,0.7400159819220263
3268,0.48085440516093886
3269,0.48085440516093886
3270,0.9991775586831133
3271,1.3101714507964184
3272,1.3101714507964184
3273,0.9991775586831133
3274,0.5326867205131564
3275,0.27352514375206943
3276,0.0661958823431994
3277,-0.0893010637134531
3278,-0.5039595865311925
3279,-0.6594565325878451
3280,-0.9186181093489323
3281,-1.0741150554055847
3282,-0.9186181093489323
3283,-1.229612001462237
3284,-1.0741150554055847
3285,-0.9186181093489323
3286,-0.8149534786444975
3287,-0.0893010637134531
3288,-0.0893010637134531
3289,0.3253574591042863
3290,0.7918482972742439
3291,1.3101714507964184
3292,1.6211653429097228
3293,1.6211653429097228
3294,1.9321592350230279
3295,1.9321592350230279
3296,1.9321592350230279
3297,1.6211653429097228
3298,1.3101714507964184
3299,0.5326867205131564
3300,0.3253574591042863
3301,0.1180281976954169
3302,-0.45212727117897505
3303,-0.6076242172356275
3304,-0.45212727117897505
3305,0.3253574591042863
3306,-0.0893010637134531
3307,-0.0893010637134531
3308,-0.24479800977010563
3309,-0.0893010637134531
3310,-0.0893010637134531
3311,0.1180281976954169
3312,0.5326867205131564
3313,1.0510098740353309
3314,1.0510098740353309
3315,1.3101714507964184
3316,1.3101714507964184
3317,1.3101714507964184
3318,1.6211653429097228
3319,1.6211653429097228
3320,1.6211653429097228
3321,1.9321592350230279
3322,1.6211653429097228
3323,1.3101714507964184
3324,1.3101714507964184
3325,0.5845190358653739
3326,0.3253574591042863
3327,0.3253574591042863
3328,-0.24479800977010563
3329,-0.03746874836123561
3330,-0.03746874836123561
3331,-0.03746874836123561
3332,0.37718977445650387
3333,0.5845190358653739
3334,0.5845190358653739
3335,1.0510098740353309
3336,1.3620037661486357
3337,1.6211653429097228
3338,1.3101714507964184
3339,1.6211653429097228
3340,1.6211653429097228
3341,1.6211653429097228
3342,1.6211653429097228
3343,1.3101714507964184
3344,1.6211653429097228
3345,1.6211653429097228
3346,0.7918482972742439
3347,1.0510098740353309
3348,0.5326867205131564
3349,-0.0893010637134531
3350,-0.6076242172356275
3351,-0.9186181093489323
3352,-0.8667857939967147
3353,-0.8667857939967147
3354,-0.40029495582675756
3355,0.3253574591042863
3356,-0.0893010637134531
3357,0.37718977445650387
3358,0.5845190358653739
3359,0.5845190358653739
3360,0.7918482972742439
3361,1.3101714507964184
3362,0.5845190358653739
3363,1.0510098740353309
3364,1.0510098740353309
3365,1.6211653429097228
3366,1.9321592350230279
3367,1.9321592350230279
3368,1.3101714507964184
3369,1.6211653429097228
3370,0.5326867205131564
3371,0.3253574591042863
3372,0.1180281976954169
3373,-0.0893010637134531
3374,-0.6076242172356275
3375,-0.40029495582675756
3376,-0.40029495582675756
3377,-0.40029495582675756
3378,-0.5557919018834101
3379,-0.6076242172356275
3380,-0.6076242172356275
3381,-0.24479800977010563
3382,-0.0893010637134531
3383,-0.0893010637134531
3384,0.3253574591042863
3385,0.3253574591042863
3386,0.5326867205131564
3387,0.5326867205131564
3388,0.5326867205131564
3389,1.0510098740353309
3390,1.3101714507964184
3391,1.3101714507964184
3392,1.3101714507964184
3393,1.9321592350230279
3394,1.6211653429097228
3395,1.0510098740353309
3396,0.37718977445650387
3397,0.5845190358653739
3398,0.16986051304763441
3399,-0.1929656944178881
3400,-0.5557919018834101
3401,-0.5557919018834101
3402,-0.8667857939967147
3403,-0.7112888479400625
3404,-0.8667857939967147
3405,-0.8667857939967147
3406,-0.8667857939967147
3407,-0.24479800977010563
3408,-0.03746874836123561
3409,0.1180281976954169
3410,0.1180281976954169
3411,0.3253574591042863
3412,-0.24479800977010563
3413,-0.0893010637134531
3414,0.1180281976954169
3415,0.3253574591042863
3416,0.1180281976954169
3417,0.3253574591042863
3418,0.5326867205131564
3419,0.5845190358653739
3420,0.1180281976954169
3421,-0.45212727117897505
3422,-0.40029495582675756
3423,-0.40029495582675756
3424,-0.24479800977010563
3425,-0.40029495582675756
3426,-0.7112888479400625
3427,-0.40029495582675756
3428,-0.24479800977010563
3429,-0.03746874836123561
3430,0.7918482972742439
3431,0.5326867205131564
3432,1.0510098740353309
3433,0.7918482972742439
3434,1.3101714507964184
3435,1.3101714507964184
3436,1.3101714507964184
3437,1.6211653429097228
3438,1.3101714507964184
3439,1.3101714507964184
3440,1.3101714507964184
3441,1.0510098740353309
3442,1.0510098740353309
3443,0.7918482972742439
3444,0.5326867205131564
3445,0.1180281976954169
3446,0.1180281976954169
3447,-0.24479800977010563
3448,-0.03746874836123561
3449,-0.24479800977010563
3450,-0.40029495582675756
3451,-0.40029495582675756
3452,-0.40029495582675756
3453,-0.03746874836123561
3454,0.1180281976954169
3455,0.1180281976954169
3456,0.5845190358653739
3457,0.7918482972742439
3458,1.0510098740353309
3459,1.0510098740353309
3460,1.3101714507964184
3461,1.3101714507964184
3462,1.3101714507964184
3463,1.3101714507964184
3464,1.6211653429097228
3465,1.3101714507964184
3466,1.3101714507964184
3467,1.3101714507964184
3468,1.6211653429097228
3469,1.0510098740353309
3470,1.0510098740353309
3471,0.5845190358653739
3472,0.37718977445650387
3473,0.37718977445650387
3474,0.37718977445650387
3475,0.37718977445650387
3476,0.37718977445650387
3477,0.5845190358653739
3478,0.5845190358653739
3479,0.8436806126264613
3480,1.0510098740353309
3481,1.3620037661486357
3482,1.3620037661486357
3483,1.6211653429097228
3484,1.6211653429097228
3485,1.6211653429097228
3486,1.6211653429097228
3487,1.6211653429097228
3488,1.6211653429097228
3489,1.6211653429097228
3490,1.6211653429097228
3491,1.3620037661486357
3492,0.5845190358653739
3493,-0.40029495582675756
3494,-0.5557919018834101
3495,-0.8149534786444975
3496,-0.9704504247011498
3497,-1.229612001462237
3498,-1.229612001462237
3499,-1.333276632166672
3500,-1.1259473707578023
3501,-1.1259473707578023
3502,-0.7631211632922801
3503,-0.24479800977010563
3504,0.37718977445650387
3505,0.5845190358653739
3506,1.1028421893875484
3507,0.8436806126264613
3508,1.3620037661486357
3509,1.6211653429097228
3510,1.6211653429097228
3511,1.0510098740353309
3512,1.0510098740353309
3513,0.8436806126264613
3514,0.16986051304763441
3515,-0.1929656944178881
3516,-0.40029495582675756
3517,-0.34846264047454006
3518,-0.8149534786444975
3519,-0.8149534786444975
3520,-1.229612001462237
3521,-1.333276632166672
3522,-1.333276632166672
3523,-1.229612001462237
3524,-0.5039595865311925
3525,-0.5039595865311925
3526,-0.03746874836123561
3527,-0.03746874836123561
3528,0.16986051304763441
3529,0.37718977445650387
3530,0.8436806126264613
3531,0.8436806126264613
3532,1.1028421893875484
3533,0.8436806126264613
3534,1.3620037661486357
3535,1.3620037661486357
3536,1.3620037661486357
3537,1.3620037661486357
3538,0.8436806126264613
3539,0.8436806126264613
3540,0.5845190358653739
3541,0.6363513512175913
3542,-0.1929656944178881
3543,-0.5039595865311925
3544,-1.333276632166672
3545,-1.333276632166672
3546,-1.229612001462237
3547,-0.8149534786444975
3548,-0.8149534786444975
3549,-0.34846264047454006
3550,0.8436806126264613
3551,0.8436806126264613
3552,0.37718977445650387
3553,0.16986051304763441
3554,-0.6076242172356275
3555,-1.1777796861100196
3556,-1.2814443168144545
3557,-1.229612001462237
3558,-0.9704504247011498
3559,-1.1259473707578023
3560,-1.229612001462237
3561,-1.229612001462237
3562,-1.4887735782233242
3563,-1.5924382089277593
3564,-1.903432101041064
3565,-1.7997674703366289
3566,-1.7997674703366289
3567,-1.9552644163932815
3568,-2.007096731745499
3569,-2.007096731745499
3570,-2.1625936778021515
3571,-2.110761362449934
3572,-2.214425993154369
3573,-2.110761362449934
3574,-2.0589290470977164
3575,-2.007096731745499
3576,-1.6442705242799767
3577,-1.5406058935755418
3578,-1.4369412628711071
3579,-1.2814443168144545
3580,-1.2814443168144545
3581,-1.0222827400533674
3582,-0.7112888479400625
3583,-0.7631211632922801
3584,-0.7631211632922801
3585,-0.9186181093489323
3586,-0.9186181093489323
3587,-1.0222827400533674
3588,-1.1777796861100196
3589,-1.5406058935755418
3590,-1.6442705242799767
3591,-1.8515997856888464
3592,-1.903432101041064
3593,-1.7997674703366289
3594,-1.7997674703366289
3595,-1.903432101041064
3596,-1.9552644163932815
3597,-2.007096731745499
3598,-1.903432101041064
3599,-1.7479351549844118
3600,-1.7479351549844118
3601,-1.4369412628711071
3602,-0.8667857939967147
3603,-0.5557919018834101
3604,0.0661958823431994
3605,-0.34846264047454006
3606,-0.1929656944178881
3607,-0.1929656944178881
3608,0.0661958823431994
3609,-0.1411333790656706
3610,-0.34846264047454006
3611,-0.8667857939967147
3612,-1.0222827400533674
3613,-1.2814443168144545
3614,-1.3851089475188896
3615,-1.5924382089277593
3616,-1.7997674703366289
3617,-1.5406058935755418
3618,-1.8515997856888464
3619,-1.6961028396321942
3620,-1.4887735782233242
3621,-1.6961028396321942
3622,-1.229612001462237
3623,-0.7631211632922801
3624,-0.8149534786444975
3625,-0.2966303251223231
3626,-0.2966303251223231
3627,-0.2966303251223231
3628,-0.0893010637134531
3629,-0.0893010637134531
3630,0.1180281976954169
3631,0.1180281976954169
3632,-0.0893010637134531
3633,-0.0893010637134531
3634,0.5326867205131564
3635,0.5326867205131564
3636,0.7918482972742439
3637,0.5326867205131564
3638,0.3253574591042863
3639,0.3253574591042863
3640,0.1180281976954169
3641,-0.24479800977010563
3642,-0.45212727117897505
3643,-0.6076242172356275
3644,-0.6076242172356275
3645,-0.24479800977010563
3646,0.1180281976954169
3647,0.3253574591042863
3648,0.5326867205131564
3649,0.7918482972742439
3650,0.7918482972742439
3651,0.7918482972742439
3652,1.0510098740353309
3653,1.3101714507964184
3654,1.3101714507964184
3655,1.6211653429097228
3656,1.3101714507964184
3657,1.3101714507964184
3658,0.7918482972742439
3659,0.5326867205131564
3660,-0.24479800977010563
3661,-0.6076242172356275
3662,-1.0741150554055847
3663,-1.333276632166672
3664,-1.4369412628711071
3665,-1.6442705242799767
3666,-1.7479351549844118
3667,-1.5406058935755418
3668,-1.5406058935755418
3669,-1.6442705242799767
3670,-0.45212727117897505
3671,-0.0893010637134531
3672,-0.2966303251223231
3673,-0.0893010637134531
3674,0.3253574591042863
3675,0.1180281976954169
3676,0.3253574591042863
3677,0.5326867205131564
3678,0.5326867205131564
3679,1.0510098740353309
3680,1.3101714507964184
3681,0.7918482972742439
3682,0.3253574591042863
3683,-0.0893010637134531
3684,-0.24479800977010563
3685,-0.7631211632922801
3686,-0.5557919018834101
3687,-0.8667857939967147
3688,-1.0222827400533674
3689,-1.0222827400533674
3690,-1.1259473707578023
3691,-1.2814443168144545
3692,-1.0222827400533674
3693,-0.8667857939967147
3694,-0.7631211632922801
3695,-0.34846264047454006
3696,0.37718977445650387
3697,0.1180281976954169
3698,0.8436806126264613
3699,1.3620037661486357
3700,0.7918482972742439
3701,1.3620037661486357
3702,1.3620037661486357
3703,1.0510098740353309
3704,1.3101714507964184
3705,1.3620037661486357
3706,0.5845190358653739
3707,-0.24479800977010563
3708,-0.24479800977010563
3709,-1.0222827400533674
3710,-1.1259473707578023
3711,-1.0741150554055847
3712,-1.0741150554055847
3713,-1.1777796861100196
3714,-1.1777796861100196
3715,-1.1777796861100196
3716,-1.4369412628711071
3717,-1.333276632166672
3718,-0.1929656944178881
3719,0.014363566990981898
3720,0.16986051304763441
3721,0.6363513512175913
3722,0.6363513512175913
3723,0.8436806126264613
3724,0.8436806126264613
3725,1.1028421893875484
3726,1.1028421893875484
3727,0.8436806126264613
3728,1.1028421893875484
3729,1.1028421893875484
3730,0.8436806126264613
3731,0.37718977445650387
3732,-0.7112888479400625
3733,-0.6594565325878451
3734,-1.0741150554055847
3735,-1.4369412628711071
3736,-1.333276632166672
3737,-1.1777796861100196
3738,-1.6442705242799767
3739,-1.5406058935755418
3740,-1.333276632166672
3741,-1.229612001462237
3742,-1.229612001462237
3743,-1.0222827400533674
3744,-0.5557919018834101
3745,-0.24479800977010563
3746,-0.2966303251223231
3747,0.1180281976954169
3748,0.1180281976954169
3749,0.3253574591042863
3750,0.3253574591042863
3751,0.7918482972742439
3752,0.7918482972742439
3753,0.7918482972742439
3754,0.16986051304763441
3755,-0.24479800977010563
3756,-0.40029495582675756
3757,-0.5557919018834101
3758,-0.8667857939967147
3759,-0.9704504247011498
3760,-0.9704504247011498
3761,-1.229612001462237
3762,-0.9704504247011498
3763,-0.34846264047454006
3764,-0.5557919018834101
3765,-0.1929656944178881
3766,-0.1929656944178881
3767,-0.03746874836123561
3768,0.16986051304763441
3769,0.5845190358653739
3770,0.5845190358653739
3771,0.8436806126264613
3772,0.8436806126264613
3773,0.8436806126264613
3774,1.0510098740353309
3775,0.8436806126264613
3776,0.5845190358653739
3777,-0.0893010637134531
3778,-0.24479800977010563
3779,-0.24479800977010563
3780,-0.03746874836123561
3781,-0.24479800977010563
3782,-0.03746874836123561
3783,-0.40029495582675756
3784,-0.40029495582675756
3785,-0.7112888479400625
3786,-0.7112888479400625
3787,-0.8667857939967147
3788,-0.24479800977010563
3789,-0.03746874836123561
3790,0.1180281976954169
3791,0.5845190358653739
3792,0.5845190358653739
3793,0.7918482972742439
3794,0.5845190358653739
3795,0.7918482972742439
3796,1.0510098740353309
3797,1.3620037661486357
3798,1.3620037661486357
3799,1.3101714507964184
3800,1.3101714507964184
3801,1.3101714507964184
3802,0.7918482972742439
3803,0.5845190358653739
3804,0.16986051304763441
3805,-0.24479800977010563
3806,-0.40029495582675756
3807,-0.8667857939967147
3808,-0.1929656944178881
3809,-0.34846264047454006
3810,-0.1929656944178881
3811,1.0510098740353309
3812,1.0510098740353309
3813,0.5845190358653739
3814,0.5845190358653739
3815,1.0510098740353309
3816,1.0510098740353309
3817,1.0510098740353309
3818,0.7918482972742439
3819,0.7918482972742439
3820,0.5326867205131564
3821,0.5326867205131564
3822,-0.1411333790656706
3823,0.0661958823431994
3824,0.0661958823431994
3825,0.0661958823431994
3826,-0.34846264047454006
3827,-0.7112888479400625
3828,-0.8667857939967147
3829,-1.1259473707578023
3830,-1.1259473707578023
3831,-1.1259473707578023
3832,-1.333276632166672
3833,-1.4887735782233242
3834,-1.333276632166672
3835,-1.333276632166672
3836,-1.229612001462237
3837,-1.333276632166672
3838,-1.229612001462237
3839,-0.9704504247011498
3840,-1.1259473707578023
3841,-0.8667857939967147
3842,-0.8667857939967147
3843,-0.7112888479400625
3844,-0.7112888479400625
3845,-0.7112888479400625
3846,-0.5039595865311925
3847,-0.1411333790656706
3848,-0.34846264047454006
3849,-0.34846264047454006
3850,-0.5557919018834101
3851,-0.7112888479400625
3852,-0.8667857939967147
3853,-0.8667857939967147
3854,-1.1259473707578023
3855,-1.1259473707578023
3856,-0.9704504247011498
3857,-0.8149534786444975
3858,-0.8149534786444975
3859,-1.1259473707578023
3860,-0.6594565325878451
3861,-0.6076242172356275
3862,-0.6594565325878451
3863,-0.34846264047454006
3864,-0.34846264047454006
3865,-0.1411333790656706
3866,0.27352514375206943
3867,0.0661958823431994
3868,0.0661958823431994
3869,0.014363566990981898
3870,0.27352514375206943
3871,0.014363566990981898
3872,0.2216928283998519
3873,0.014363566990981898
3874,-0.1411333790656706
3875,-0.5039595865311925
3876,-0.7112888479400625
3877,-0.8149534786444975
3878,-1.3851089475188896
3879,-1.4887735782233242
3880,-1.7997674703366289
3881,-1.7997674703366289
3882,-1.8515997856888464
3883,-1.8515997856888464
3884,-1.7997674703366289
3885,-1.5924382089277593
3886,-1.333276632166672
3887,-0.9704504247011498
3888,-0.8149534786444975
3889,-0.6594565325878451
3890,-0.5039595865311925
3891,-0.34846264047454006
3892,-0.1411333790656706
3893,-0.34846264047454006
3894,0.5326867205131564
3895,0.27352514375206943
3896,0.0661958823431994
3897,0.5326867205131564
3898,0.7918482972742439
3899,0.3253574591042863
3900,0.1180281976954169
3901,-0.0893010637134531
3902,-0.0893010637134531
3903,-0.45212727117897505
3904,-0.45212727117897505
3905,-0.45212727117897505
3906,-0.0893010637134531
3907,0.3253574591042863
3908,0.7918482972742439
