instant,season_1,season_2,season_3,season_4
2054,False,True,False,False
2055,False,True,False,False
2056,False,True,False,False
2057,False,True,False,False
2058,False,True,False,False
2059,False,True,False,False
2060,False,True,False,False
2061,False,True,False,False
2062,False,True,False,False
2063,False,True,False,False
2064,False,True,False,False
2065,False,True,False,False
2066,False,True,False,False
2067,False,True,False,False
2068,False,True,False,False
2069,False,True,False,False
2070,False,True,False,False
2071,False,True,False,False
2072,False,True,False,False
2073,False,True,False,False
2074,False,True,False,False
2075,False,True,False,False
2076,False,True,False,False
2077,False,True,False,False
2078,False,True,False,False
2079,False,True,False,False
2080,False,True,False,False
2081,False,True,False,False
2082,False,True,False,False
2083,False,True,False,False
2084,False,True,False,False
2085,False,True,False,False
2086,False,True,False,False
2087,False,True,False,False
2088,False,True,False,False
2089,False,True,False,False
2090,False,True,False,False
2091,False,True,False,False
2092,False,True,False,False
2093,False,True,False,False
2094,False,True,False,False
2095,False,True,False,False
2096,False,True,False,False
2097,False,True,False,False
2098,False,True,False,False
2099,False,True,False,False
2100,False,True,False,False
2101,False,True,False,False
2102,False,True,False,False
2103,False,True,False,False
2104,False,True,False,False
2105,False,True,False,False
2106,False,True,False,False
2107,False,True,False,False
2108,False,True,False,False
2109,False,True,False,False
2110,False,True,False,False
2111,False,True,False,False
2112,False,True,False,False
2113,False,True,False,False
2114,False,True,False,False
2115,False,True,False,False
2116,False,True,False,False
2117,False,True,False,False
2118,False,True,False,False
2119,False,True,False,False
2120,False,True,False,False
2121,False,True,False,False
2122,False,True,False,False
2123,False,True,False,False
2124,False,True,False,False
2125,False,True,False,False
2126,False,True,False,False
2127,False,True,False,False
2128,False,True,False,False
2129,False,True,False,False
2130,False,True,False,False
2131,False,True,False,False
2132,False,True,False,False
2133,False,True,False,False
2134,False,True,False,False
2135,False,True,False,False
2136,False,True,False,False
2137,False,True,False,False
2138,False,True,False,False
2139,False,True,False,False
2140,False,True,False,False
2141,False,True,False,False
2142,False,True,False,False
2143,False,True,False,False
2144,False,True,False,False
2145,False,True,False,False
2146,False,True,False,False
2147,False,True,False,False
2148,False,True,False,False
2149,False,True,False,False
2150,False,True,False,False
2151,False,True,False,False
2152,False,True,False,False
2153,False,True,False,False
2154,False,True,False,False
2155,False,True,False,False
2156,False,True,False,False
2157,False,True,False,False
2158,False,True,False,False
2159,False,True,False,False
2160,False,True,False,False
2161,False,True,False,False
2162,False,True,False,False
2163,False,True,False,False
2164,False,True,False,False
2165,False,True,False,False
2166,False,True,False,False
2167,False,True,False,False
2168,False,True,False,False
2169,False,True,False,False
2170,False,True,False,False
2171,False,True,False,False
2172,False,True,False,False
2173,False,True,False,False
2174,False,True,False,False
2175,False,True,False,False
2176,False,True,False,False
2177,False,True,False,False
2178,False,True,False,False
2179,False,True,False,False
2180,False,True,False,False
2181,False,True,False,False
2182,False,True,False,False
2183,False,True,False,False
2184,False,True,False,False
2185,False,True,False,False
2186,False,True,False,False
2187,False,True,False,False
2188,False,True,False,False
2189,False,True,False,False
2190,False,True,False,False
2191,False,True,False,False
2192,False,True,False,False
2193,False,True,False,False
2194,False,True,False,False
2195,False,True,False,False
2196,False,True,False,False
2197,False,True,False,False
2198,False,True,False,False
2199,False,True,False,False
2200,False,True,False,False
2201,False,True,False,False
2202,False,True,False,False
2203,False,True,False,False
2204,False,True,False,False
2205,False,True,False,False
2206,False,True,False,False
2207,False,True,False,False
2208,False,True,False,False
2209,False,True,False,False
2210,False,True,False,False
2211,False,True,False,False
2212,False,True,False,False
2213,False,True,False,False
2214,False,True,False,False
2215,False,True,False,False
2216,False,True,False,False
2217,False,True,False,False
2218,False,True,False,False
2219,False,True,False,False
2220,False,True,False,False
2221,False,True,False,False
2222,False,True,False,False
2223,False,True,False,False
2224,False,True,False,False
2225,False,True,False,False
2226,False,True,False,False
2227,False,True,False,False
2228,False,True,False,False
2229,False,True,False,False
2230,False,True,False,False
2231,False,True,False,False
2232,False,True,False,False
2233,False,True,False,False
2234,False,True,False,False
2235,False,True,False,False
2236,False,True,False,False
2237,False,True,False,False
2238,False,True,False,False
2239,False,True,False,False
2240,False,True,False,False
2241,False,True,False,False
2242,False,True,False,False
2243,False,True,False,False
2244,False,True,False,False
2245,False,True,False,False
2246,False,True,False,False
2247,False,True,False,False
2248,False,True,False,False
2249,False,True,False,False
2250,False,True,False,False
2251,False,True,False,False
2252,False,True,False,False
2253,False,True,False,False
2254,False,True,False,False
2255,False,True,False,False
2256,False,True,False,False
2257,False,True,False,False
2258,False,True,False,False
2259,False,True,False,False
2260,False,True,False,False
2261,False,True,False,False
2262,False,True,False,False
2263,False,True,False,False
2264,False,True,False,False
2265,False,True,False,False
2266,False,True,False,False
2267,False,True,False,False
2268,False,True,False,False
2269,False,True,False,False
2270,False,True,False,False
2271,False,True,False,False
2272,False,True,False,False
2273,False,True,False,False
2274,False,True,False,False
2275,False,True,False,False
2276,False,True,False,False
2277,False,True,False,False
2278,False,True,False,False
2279,False,True,False,False
2280,False,True,False,False
2281,False,True,False,False
2282,False,True,False,False
2283,False,True,False,False
2284,False,True,False,False
2285,False,True,False,False
2286,False,True,False,False
2287,False,True,False,False
2288,False,True,False,False
2289,False,True,False,False
2290,False,True,False,False
2291,False,True,False,False
2292,False,True,False,False
2293,False,True,False,False
2294,False,True,False,False
2295,False,True,False,False
2296,False,True,False,False
2297,False,True,False,False
2298,False,True,False,False
2299,False,True,False,False
2300,False,True,False,False
2301,False,True,False,False
2302,False,True,False,False
2303,False,True,False,False
2304,False,True,False,False
2305,False,True,False,False
2306,False,True,False,False
2307,False,True,False,False
2308,False,True,False,False
2309,False,True,False,False
2310,False,True,False,False
2311,False,True,False,False
2312,False,True,False,False
2313,False,True,False,False
2314,False,True,False,False
2315,False,True,False,False
2316,False,True,False,False
2317,False,True,False,False
2318,False,True,False,False
2319,False,True,False,False
2320,False,True,False,False
2321,False,True,False,False
2322,False,True,False,False
2323,False,True,False,False
2324,False,True,False,False
2325,False,True,False,False
2326,False,True,False,False
2327,False,True,False,False
2328,False,True,False,False
2329,False,True,False,False
2330,False,True,False,False
2331,False,True,False,False
2332,False,True,False,False
2333,False,True,False,False
2334,False,True,False,False
2335,False,True,False,False
2336,False,True,False,False
2337,False,True,False,False
2338,False,True,False,False
2339,False,True,False,False
2340,False,True,False,False
2341,False,True,False,False
2342,False,True,False,False
2343,False,True,False,False
2344,False,True,False,False
2345,False,True,False,False
2346,False,True,False,False
2347,False,True,False,False
2348,False,True,False,False
2349,False,True,False,False
2350,False,True,False,False
2351,False,True,False,False
2352,False,True,False,False
2353,False,True,False,False
2354,False,True,False,False
2355,False,True,False,False
2356,False,True,False,False
2357,False,True,False,False
2358,False,True,False,False
2359,False,True,False,False
2360,False,True,False,False
2361,False,True,False,False
2362,False,True,False,False
2363,False,True,False,False
2364,False,True,False,False
2365,False,True,False,False
2366,False,True,False,False
2367,False,True,False,False
2368,False,True,False,False
2369,False,True,False,False
2370,False,True,False,False
2371,False,True,False,False
2372,False,True,False,False
2373,False,True,False,False
2374,False,True,False,False
2375,False,True,False,False
2376,False,True,False,False
2377,False,True,False,False
2378,False,True,False,False
2379,False,True,False,False
2380,False,True,False,False
2381,False,True,False,False
2382,False,True,False,False
2383,False,True,False,False
2384,False,True,False,False
2385,False,True,False,False
2386,False,True,False,False
2387,False,True,False,False
2388,False,True,False,False
2389,False,True,False,False
2390,False,True,False,False
2391,False,True,False,False
2392,False,True,False,False
2393,False,True,False,False
2394,False,True,False,False
2395,False,True,False,False
2396,False,True,False,False
2397,False,True,False,False
2398,False,True,False,False
2399,False,True,False,False
2400,False,True,False,False
2401,False,True,False,False
2402,False,True,False,False
2403,False,True,False,False
2404,False,True,False,False
2405,False,True,False,False
2406,False,True,False,False
2407,False,True,False,False
2408,False,True,False,False
2409,False,True,False,False
2410,False,True,False,False
2411,False,True,False,False
2412,False,True,False,False
2413,False,True,False,False
2414,False,True,False,False
2415,False,True,False,False
2416,False,True,False,False
2417,False,True,False,False
2418,False,True,False,False
2419,False,True,False,False
2420,False,True,False,False
2421,False,True,False,False
2422,False,True,False,False
2423,False,True,False,False
2424,False,True,False,False
2425,False,True,False,False
2426,False,True,False,False
2427,False,True,False,False
2428,False,True,False,False
2429,False,True,False,False
2430,False,True,False,False
2431,False,True,False,False
2432,False,True,False,False
2433,False,True,False,False
2434,False,True,False,False
2435,False,True,False,False
2436,False,True,False,False
2437,False,True,False,False
2438,False,True,False,False
2439,False,True,False,False
2440,False,True,False,False
2441,False,True,False,False
2442,False,True,False,False
2443,False,True,False,False
2444,False,True,False,False
2445,False,True,False,False
2446,False,True,False,False
2447,False,True,False,False
2448,False,True,False,False
2449,False,True,False,False
2450,False,True,False,False
2451,False,True,False,False
2452,False,True,False,False
2453,False,True,False,False
2454,False,True,False,False
2455,False,True,False,False
2456,False,True,False,False
2457,False,True,False,False
2458,False,True,False,False
2459,False,True,False,False
2460,False,True,False,False
2461,False,True,False,False
2462,False,True,False,False
2463,False,True,False,False
2464,False,True,False,False
2465,False,True,False,False
2466,False,True,False,False
2467,False,True,False,False
2468,False,True,False,False
2469,False,True,False,False
2470,False,True,False,False
2471,False,True,False,False
2472,False,True,False,False
2473,False,True,False,False
2474,False,True,False,False
2475,False,True,False,False
2476,False,True,False,False
2477,False,True,False,False
2478,False,True,False,False
2479,False,True,False,False
2480,False,True,False,False
2481,False,True,False,False
2482,False,True,False,False
2483,False,True,False,False
2484,False,True,False,False
2485,False,True,False,False
2486,False,True,False,False
2487,False,True,False,False
2488,False,True,False,False
2489,False,True,False,False
2490,False,True,False,False
2491,False,True,False,False
2492,False,True,False,False
2493,False,True,False,False
2494,False,True,False,False
2495,False,True,False,False
2496,False,True,False,False
2497,False,True,False,False
2498,False,True,False,False
2499,False,True,False,False
2500,False,True,False,False
2501,False,True,False,False
2502,False,True,False,False
2503,False,True,False,False
2504,False,True,False,False
2505,False,True,False,False
2506,False,True,False,False
2507,False,True,False,False
2508,False,True,False,False
2509,False,True,False,False
2510,False,True,False,False
2511,False,True,False,False
2512,False,True,False,False
2513,False,True,False,False
2514,False,True,False,False
2515,False,True,False,False
2516,False,True,False,False
2517,False,True,False,False
2518,False,True,False,False
2519,False,True,False,False
2520,False,True,False,False
2521,False,True,False,False
2522,False,True,False,False
2523,False,True,False,False
2524,False,True,False,False
2525,False,True,False,False
2526,False,True,False,False
2527,False,True,False,False
2528,False,True,False,False
2529,False,True,False,False
2530,False,True,False,False
2531,False,True,False,False
2532,False,True,False,False
2533,False,True,False,False
2534,False,True,False,False
2535,False,True,False,False
2536,False,True,False,False
2537,False,True,False,False
2538,False,True,False,False
2539,False,True,False,False
2540,False,True,False,False
2541,False,True,False,False
2542,False,True,False,False
2543,False,True,False,False
2544,False,True,False,False
2545,False,True,False,False
2546,False,True,False,False
2547,False,True,False,False
2548,False,True,False,False
2549,False,True,False,False
2550,False,True,False,False
2551,False,True,False,False
2552,False,True,False,False
2553,False,True,False,False
2554,False,True,False,False
2555,False,True,False,False
2556,False,True,False,False
2557,False,True,False,False
2558,False,True,False,False
2559,False,True,False,False
2560,False,True,False,False
2561,False,True,False,False
2562,False,True,False,False
2563,False,True,False,False
2564,False,True,False,False
2565,False,True,False,False
2566,False,True,False,False
2567,False,True,False,False
2568,False,True,False,False
2569,False,True,False,False
2570,False,True,False,False
2571,False,True,False,False
2572,False,True,False,False
2573,False,True,False,False
2574,False,True,False,False
2575,False,True,False,False
2576,False,True,False,False
2577,False,True,False,False
2578,False,True,False,False
2579,False,True,False,False
2580,False,True,False,False
2581,False,True,False,False
2582,False,True,False,False
2583,False,True,False,False
2584,False,True,False,False
2585,False,True,False,False
2586,False,True,False,False
2587,False,True,False,False
2588,False,True,False,False
2589,False,True,False,False
2590,False,True,False,False
2591,False,True,False,False
2592,False,True,False,False
2593,False,True,False,False
2594,False,True,False,False
2595,False,True,False,False
2596,False,True,False,False
2597,False,True,False,False
2598,False,True,False,False
2599,False,True,False,False
2600,False,True,False,False
2601,False,True,False,False
2602,False,True,False,False
2603,False,True,False,False
2604,False,True,False,False
2605,False,True,False,False
2606,False,True,False,False
2607,False,True,False,False
2608,False,True,False,False
2609,False,True,False,False
2610,False,True,False,False
2611,False,True,False,False
2612,False,True,False,False
2613,False,True,False,False
2614,False,True,False,False
2615,False,True,False,False
2616,False,True,False,False
2617,False,True,False,False
2618,False,True,False,False
2619,False,True,False,False
2620,False,True,False,False
2621,False,True,False,False
2622,False,True,False,False
2623,False,True,False,False
2624,False,True,False,False
2625,False,True,False,False
2626,False,True,False,False
2627,False,True,False,False
2628,False,True,False,False
2629,False,True,False,False
2630,False,True,False,False
2631,False,True,False,False
2632,False,True,False,False
2633,False,True,False,False
2634,False,True,False,False
2635,False,True,False,False
2636,False,True,False,False
2637,False,True,False,False
2638,False,True,False,False
2639,False,True,False,False
2640,False,True,False,False
2641,False,True,False,False
2642,False,True,False,False
2643,False,True,False,False
2644,False,True,False,False
2645,False,True,False,False
2646,False,True,False,False
2647,False,True,False,False
2648,False,True,False,False
2649,False,True,False,False
2650,False,True,False,False
2651,False,True,False,False
2652,False,True,False,False
2653,False,True,False,False
2654,False,True,False,False
2655,False,True,False,False
2656,False,True,False,False
2657,False,True,False,False
2658,False,True,False,False
2659,False,True,False,False
2660,False,True,False,False
2661,False,True,False,False
2662,False,True,False,False
2663,False,True,False,False
2664,False,True,False,False
2665,False,True,False,False
2666,False,True,False,False
2667,False,True,False,False
2668,False,True,False,False
2669,False,True,False,False
2670,False,True,False,False
2671,False,True,False,False
2672,False,True,False,False
2673,False,True,False,False
2674,False,True,False,False
2675,False,True,False,False
2676,False,True,False,False
2677,False,True,False,False
2678,False,True,False,False
2679,False,True,False,False
2680,False,True,False,False
2681,False,True,False,False
2682,False,True,False,False
2683,False,True,False,False
2684,False,True,False,False
2685,False,True,False,False
2686,False,True,False,False
2687,False,True,False,False
2688,False,True,False,False
2689,False,True,False,False
2690,False,True,False,False
2691,False,True,False,False
2692,False,True,False,False
2693,False,True,False,False
2694,False,True,False,False
2695,False,True,False,False
2696,False,True,False,False
2697,False,True,False,False
2698,False,True,False,False
2699,False,True,False,False
2700,False,True,False,False
2701,False,True,False,False
2702,False,True,False,False
2703,False,True,False,False
2704,False,True,False,False
2705,False,True,False,False
2706,False,True,False,False
2707,False,True,False,False
2708,False,True,False,False
2709,False,True,False,False
2710,False,True,False,False
2711,False,True,False,False
2712,False,True,False,False
2713,False,True,False,False
2714,False,True,False,False
2715,False,True,False,False
2716,False,True,False,False
2717,False,True,False,False
2718,False,True,False,False
2719,False,True,False,False
2720,False,True,False,False
2721,False,True,False,False
2722,False,True,False,False
2723,False,True,False,False
2724,False,True,False,False
2725,False,True,False,False
2726,False,True,False,False
2727,False,True,False,False
2728,False,True,False,False
2729,False,True,False,False
2730,False,True,False,False
2731,False,True,False,False
2732,False,True,False,False
2733,False,True,False,False
2734,False,True,False,False
2735,False,True,False,False
2736,False,True,False,False
2737,False,True,False,False
2738,False,True,False,False
2739,False,True,False,False
2740,False,True,False,False
2741,False,True,False,False
2742,False,True,False,False
2743,False,True,False,False
2744,False,True,False,False
2745,False,True,False,False
2746,False,True,False,False
2747,False,True,False,False
2748,False,True,False,False
2749,False,True,False,False
2750,False,True,False,False
2751,False,True,False,False
2752,False,True,False,False
2753,False,True,False,False
2754,False,True,False,False
2755,False,True,False,False
2756,False,True,False,False
2757,False,True,False,False
2758,False,True,False,False
2759,False,True,False,False
2760,False,True,False,False
2761,False,True,False,False
2762,False,True,False,False
2763,False,True,False,False
2764,False,True,False,False
2765,False,True,False,False
2766,False,True,False,False
2767,False,True,False,False
2768,False,True,False,False
2769,False,True,False,False
2770,False,True,False,False
2771,False,True,False,False
2772,False,True,False,False
2773,False,True,False,False
2774,False,True,False,False
2775,False,True,False,False
2776,False,True,False,False
2777,False,True,False,False
2778,False,True,False,False
2779,False,True,False,False
2780,False,True,False,False
2781,False,True,False,False
2782,False,True,False,False
2783,False,True,False,False
2784,False,True,False,False
2785,False,True,False,False
2786,False,True,False,False
2787,False,True,False,False
2788,False,True,False,False
2789,False,True,False,False
2790,False,True,False,False
2791,False,True,False,False
2792,False,True,False,False
2793,False,True,False,False
2794,False,True,False,False
2795,False,True,False,False
2796,False,True,False,False
2797,False,True,False,False
2798,False,True,False,False
2799,False,True,False,False
2800,False,True,False,False
2801,False,True,False,False
2802,False,True,False,False
2803,False,True,False,False
2804,False,True,False,False
2805,False,True,False,False
2806,False,True,False,False
2807,False,True,False,False
2808,False,True,False,False
2809,False,True,False,False
2810,False,True,False,False
2811,False,True,False,False
2812,False,True,False,False
2813,False,True,False,False
2814,False,True,False,False
2815,False,True,False,False
2816,False,True,False,False
2817,False,True,False,False
2818,False,True,False,False
2819,False,True,False,False
2820,False,True,False,False
2821,False,True,False,False
2822,False,True,False,False
2823,False,True,False,False
2824,False,True,False,False
2825,False,True,False,False
2826,False,True,False,False
2827,False,True,False,False
2828,False,True,False,False
2829,False,True,False,False
2830,False,True,False,False
2831,False,True,False,False
2832,False,True,False,False
2833,False,True,False,False
2834,False,True,False,False
2835,False,True,False,False
2836,False,True,False,False
2837,False,True,False,False
2838,False,True,False,False
2839,False,True,False,False
2840,False,True,False,False
2841,False,True,False,False
2842,False,True,False,False
2843,False,True,False,False
2844,False,True,False,False
2845,False,True,False,False
2846,False,True,False,False
2847,False,True,False,False
2848,False,True,False,False
2849,False,True,False,False
2850,False,True,False,False
2851,False,True,False,False
2852,False,True,False,False
2853,False,True,False,False
2854,False,True,False,False
2855,False,True,False,False
2856,False,True,False,False
2857,False,True,False,False
2858,False,True,False,False
2859,False,True,False,False
2860,False,True,False,False
2861,False,True,False,False
2862,False,True,False,False
2863,False,True,False,False
2864,False,True,False,False
2865,False,True,False,False
2866,False,True,False,False
2867,False,True,False,False
2868,False,True,False,False
2869,False,True,False,False
2870,False,True,False,False
2871,False,True,False,False
2872,False,True,False,False
2873,False,True,False,False
2874,False,True,False,False
2875,False,True,False,False
2876,False,True,False,False
2877,False,True,False,False
2878,False,True,False,False
2879,False,True,False,False
2880,False,True,False,False
2881,False,True,False,False
2882,False,True,False,False
2883,False,True,False,False
2884,False,True,False,False
2885,False,True,False,False
2886,False,True,False,False
2887,False,True,False,False
2888,False,True,False,False
2889,False,True,False,False
2890,False,True,False,False
2891,False,True,False,False
2892,False,True,False,False
2893,False,True,False,False
2894,False,True,False,False
2895,False,True,False,False
2896,False,True,False,False
2897,False,True,False,False
2898,False,True,False,False
2899,False,True,False,False
2900,False,True,False,False
2901,False,True,False,False
2902,False,True,False,False
2903,False,True,False,False
2904,False,True,False,False
2905,False,True,False,False
2906,False,True,False,False
2907,False,True,False,False
2908,False,True,False,False
2909,False,True,False,False
2910,False,True,False,False
2911,False,True,False,False
2912,False,True,False,False
2913,False,True,False,False
2914,False,True,False,False
2915,False,True,False,False
2916,False,True,False,False
2917,False,True,False,False
2918,False,True,False,False
2919,False,True,False,False
2920,False,True,False,False
2921,False,True,False,False
2922,False,True,False,False
2923,False,True,False,False
2924,False,True,False,False
2925,False,True,False,False
2926,False,True,False,False
2927,False,True,False,False
2928,False,True,False,False
2929,False,True,False,False
2930,False,True,False,False
2931,False,True,False,False
2932,False,True,False,False
2933,False,True,False,False
2934,False,True,False,False
2935,False,True,False,False
2936,False,True,False,False
2937,False,True,False,False
2938,False,True,False,False
2939,False,True,False,False
2940,False,True,False,False
2941,False,True,False,False
2942,False,True,False,False
2943,False,True,False,False
2944,False,True,False,False
2945,False,True,False,False
2946,False,True,False,False
2947,False,True,False,False
2948,False,True,False,False
2949,False,True,False,False
2950,False,True,False,False
2951,False,True,False,False
2952,False,True,False,False
2953,False,True,False,False
2954,False,True,False,False
2955,False,True,False,False
2956,False,True,False,False
2957,False,True,False,False
2958,False,True,False,False
2959,False,True,False,False
2960,False,True,False,False
2961,False,True,False,False
2962,False,True,False,False
2963,False,True,False,False
2964,False,True,False,False
2965,False,True,False,False
2966,False,True,False,False
2967,False,True,False,False
2968,False,True,False,False
2969,False,True,False,False
2970,False,True,False,False
2971,False,True,False,False
2972,False,True,False,False
2973,False,True,False,False
2974,False,True,False,False
2975,False,True,False,False
2976,False,True,False,False
2977,False,True,False,False
2978,False,True,False,False
2979,False,True,False,False
2980,False,True,False,False
2981,False,True,False,False
2982,False,True,False,False
2983,False,True,False,False
2984,False,True,False,False
2985,False,True,False,False
2986,False,True,False,False
2987,False,True,False,False
2988,False,True,False,False
2989,False,True,False,False
2990,False,True,False,False
2991,False,True,False,False
2992,False,True,False,False
2993,False,True,False,False
2994,False,True,False,False
2995,False,True,False,False
2996,False,True,False,False
2997,False,True,False,False
2998,False,True,False,False
2999,False,True,False,False
3000,False,True,False,False
3001,False,True,False,False
3002,False,True,False,False
3003,False,True,False,False
3004,False,True,False,False
3005,False,True,False,False
3006,False,True,False,False
3007,False,True,False,False
3008,False,True,False,False
3009,False,True,False,False
3010,False,True,False,False
3011,False,True,False,False
3012,False,True,False,False
3013,False,True,False,False
3014,False,True,False,False
3015,False,True,False,False
3016,False,True,False,False
3017,False,True,False,False
3018,False,True,False,False
3019,False,True,False,False
3020,False,True,False,False
3021,False,True,False,False
3022,False,True,False,False
3023,False,True,False,False
3024,False,True,False,False
3025,False,True,False,False
3026,False,True,False,False
3027,False,True,False,False
3028,False,True,False,False
3029,False,True,False,False
3030,False,True,False,False
3031,False,True,False,False
3032,False,True,False,False
3033,False,True,False,False
3034,False,True,False,False
3035,False,True,False,False
3036,False,True,False,False
3037,False,True,False,False
3038,False,True,False,False
3039,False,True,False,False
3040,False,True,False,False
3041,False,True,False,False
3042,False,True,False,False
3043,False,True,False,False
3044,False,True,False,False
3045,False,True,False,False
3046,False,True,False,False
3047,False,True,False,False
3048,False,True,False,False
3049,False,True,False,False
3050,False,True,False,False
3051,False,True,False,False
3052,False,True,False,False
3053,False,True,False,False
3054,False,True,False,False
3055,False,True,False,False
3056,False,True,False,False
3057,False,True,False,False
3058,False,True,False,False
3059,False,True,False,False
3060,False,True,False,False
3061,False,True,False,False
3062,False,True,False,False
3063,False,True,False,False
3064,False,True,False,False
3065,False,True,False,False
3066,False,True,False,False
3067,False,True,False,False
3068,False,True,False,False
3069,False,True,False,False
3070,False,True,False,False
3071,False,True,False,False
3072,False,True,False,False
3073,False,True,False,False
3074,False,True,False,False
3075,False,True,False,False
3076,False,True,False,False
3077,False,True,False,False
3078,False,True,False,False
3079,False,True,False,False
3080,False,True,False,False
3081,False,True,False,False
3082,False,True,False,False
3083,False,True,False,False
3084,False,True,False,False
3085,False,True,False,False
3086,False,True,False,False
3087,False,True,False,False
3088,False,True,False,False
3089,False,True,False,False
3090,False,True,False,False
3091,False,True,False,False
3092,False,True,False,False
3093,False,True,False,False
3094,False,True,False,False
3095,False,True,False,False
3096,False,True,False,False
3097,False,True,False,False
3098,False,True,False,False
3099,False,True,False,False
3100,False,True,False,False
3101,False,True,False,False
3102,False,True,False,False
3103,False,True,False,False
3104,False,True,False,False
3105,False,True,False,False
3106,False,True,False,False
3107,False,True,False,False
3108,False,True,False,False
3109,False,True,False,False
3110,False,True,False,False
3111,False,True,False,False
3112,False,True,False,False
3113,False,True,False,False
3114,False,True,False,False
3115,False,True,False,False
3116,False,True,False,False
3117,False,True,False,False
3118,False,True,False,False
3119,False,True,False,False
3120,False,True,False,False
3121,False,True,False,False
3122,False,True,False,False
3123,False,True,False,False
3124,False,True,False,False
3125,False,True,False,False
3126,False,True,False,False
3127,False,True,False,False
3128,False,True,False,False
3129,False,True,False,False
3130,False,True,False,False
3131,False,True,False,False
3132,False,True,False,False
3133,False,True,False,False
3134,False,True,False,False
3135,False,True,False,False
3136,False,True,False,False
3137,False,True,False,False
3138,False,True,False,False
3139,False,True,False,False
3140,False,True,False,False
3141,False,True,False,False
3142,False,True,False,False
3143,False,True,False,False
3144,False,True,False,False
3145,False,True,False,False
3146,False,True,False,False
3147,False,True,False,False
3148,False,True,False,False
3149,False,True,False,False
3150,False,True,False,False
3151,False,True,False,False
3152,False,True,False,False
3153,False,True,False,False
3154,False,True,False,False
3155,False,True,False,False
3156,False,True,False,False
3157,False,True,False,False
3158,False,True,False,False
3159,False,True,False,False
3160,False,True,False,False
3161,False,True,False,False
3162,False,True,False,False
3163,False,True,False,False
3164,False,True,False,False
3165,False,True,False,False
3166,False,True,False,False
3167,False,True,False,False
3168,False,True,False,False
3169,False,True,False,False
3170,False,True,False,False
3171,False,True,False,False
3172,False,True,False,False
3173,False,True,False,False
3174,False,True,False,False
3175,False,True,False,False
3176,False,True,False,False
3177,False,True,False,False
3178,False,True,False,False
3179,False,True,False,False
3180,False,True,False,False
3181,False,True,False,False
3182,False,True,False,False
3183,False,True,False,False
3184,False,True,False,False
3185,False,True,False,False
3186,False,True,False,False
3187,False,True,False,False
3188,False,True,False,False
3189,False,True,False,False
3190,False,True,False,False
3191,False,True,False,False
3192,False,True,False,False
3193,False,True,False,False
3194,False,True,False,False
3195,False,True,False,False
3196,False,True,False,False
3197,False,True,False,False
3198,False,True,False,False
3199,False,True,False,False
3200,False,True,False,False
3201,False,True,False,False
3202,False,True,False,False
3203,False,True,False,False
3204,False,True,False,False
3205,False,True,False,False
3206,False,True,False,False
3207,False,True,False,False
3208,False,True,False,False
3209,False,True,False,False
3210,False,True,False,False
3211,False,True,False,False
3212,False,True,False,False
3213,False,True,False,False
3214,False,True,False,False
3215,False,True,False,False
3216,False,True,False,False
3217,False,True,False,False
3218,False,True,False,False
3219,False,True,False,False
3220,False,True,False,False
3221,False,True,False,False
3222,False,True,False,False
3223,False,True,False,False
3224,False,True,False,False
3225,False,True,False,False
3226,False,True,False,False
3227,False,True,False,False
3228,False,True,False,False
3229,False,True,False,False
3230,False,True,False,False
3231,False,True,False,False
3232,False,True,False,False
3233,False,True,False,False
3234,False,True,False,False
3235,False,True,False,False
3236,False,True,False,False
3237,False,True,False,False
3238,False,True,False,False
3239,False,True,False,False
3240,False,True,False,False
3241,False,True,False,False
3242,False,True,False,False
3243,False,True,False,False
3244,False,True,False,False
3245,False,True,False,False
3246,False,True,False,False
3247,False,True,False,False
3248,False,True,False,False
3249,False,True,False,False
3250,False,True,False,False
3251,False,True,False,False
3252,False,True,False,False
3253,False,True,False,False
3254,False,True,False,False
3255,False,True,False,False
3256,False,True,False,False
3257,False,True,False,False
3258,False,True,False,False
3259,False,True,False,False
3260,False,True,False,False
3261,False,True,False,False
3262,False,True,False,False
3263,False,True,False,False
3264,False,True,False,False
3265,False,True,False,False
3266,False,True,False,False
3267,False,True,False,False
3268,False,True,False,False
3269,False,True,False,False
3270,False,True,False,False
3271,False,True,False,False
3272,False,True,False,False
3273,False,True,False,False
3274,False,True,False,False
3275,False,True,False,False
3276,False,True,False,False
3277,False,True,False,False
3278,False,True,False,False
3279,False,True,False,False
3280,False,True,False,False
3281,False,True,False,False
3282,False,True,False,False
3283,False,True,False,False
3284,False,True,False,False
3285,False,True,False,False
3286,False,True,False,False
3287,False,True,False,False
3288,False,True,False,False
3289,False,True,False,False
3290,False,True,False,False
3291,False,True,False,False
3292,False,True,False,False
3293,False,True,False,False
3294,False,True,False,False
3295,False,True,False,False
3296,False,True,False,False
3297,False,True,False,False
3298,False,True,False,False
3299,False,True,False,False
3300,False,True,False,False
3301,False,True,False,False
3302,False,True,False,False
3303,False,True,False,False
3304,False,True,False,False
3305,False,True,False,False
3306,False,True,False,False
3307,False,True,False,False
3308,False,True,False,False
3309,False,True,False,False
3310,False,True,False,False
3311,False,True,False,False
3312,False,True,False,False
3313,False,True,False,False
3314,False,True,False,False
3315,False,True,False,False
3316,False,True,False,False
3317,False,True,False,False
3318,False,True,False,False
3319,False,True,False,False
3320,False,True,False,False
3321,False,True,False,False
3322,False,True,False,False
3323,False,True,False,False
3324,False,True,False,False
